Ano,ID BRA,Renda Mensal Total,Total de Empregos,Total de Estabelecimentos,Renda Mensal Média,Média de idade,Diversidade de Atividades,Diversidade Efetiva de Atividades,Diversidade de Ocupações,Diversidade Efetiva de Ocupações,Crescimento Nominal dos Salários (1 ano),Crescimento Nominal dos Salários (5 anos),Crescimento Nominal dos Empregos (1 ano),Crescimento Nominal dos Empregos (5 anos),Índice de Gini
2011,1am030103,1256069.480,1143,53,1098.920,39.592,29,3.661,95,22.897,0.229,0.148,0.128,0.034,0.314
2011,1am030104,674869.950,743,15,908.300,39.616,14,1.500,57,19.195,0.036,0.119,-0.003,0.045,0.278
2011,1am030200,72201.890,31,11,2329.090,36.903,9,7.551,17,13.176,0.872,0.256,0.476,0.092,0.412
2011,1am030201,1468324.900,1435,48,1023.220,37.774,25,2.806,64,16.877,0.238,0.123,0.095,0.067,0.272
2011,1am030202,824960.020,1047,6,787.930,41.230,6,1.101,62,16.221,0.535,0.389,0.158,0.244,0.271
2011,1ap000000,753118.350,554,37,1359.420,37.847,18,4.528,56,25.648,0.466,0.214,0.227,0.044,0.362
2011,1ap000001,275953.330,319,8,865.060,37.859,3,1.312,33,13.273,0.164,0.328,0.026,0.188,0.202
2011,1ap000002,367519.550,390,31,942.360,39.205,15,5.483,59,25.103,0.001,0.094,-0.040,0.028,0.237
2011,1ap000100,1004559.980,903,38,1112.470,35.617,19,5.001,81,30.710,1.293,0.410,0.739,0.218,0.330
2011,1ap000101,1270464.090,1170,113,1085.870,35.587,43,5.954,80,13.191,0.268,0.228,0.136,0.143,0.313
2011,1ap010000,274968.700,374,23,735.210,37.709,10,1.934,35,14.190,0.368,0.204,0.260,0.087,0.172
2011,1ap010001,2239362.910,1332,34,1681.200,35.238,18,4.190,117,39.818,3.373,1.264,1.871,0.829,0.462
2011,1ap010002,212961.980,247,19,862.190,37.842,7,2.004,41,17.955,0.098,0.572,-0.016,0.454,0.185
2011,1ap010003,216258196.970,96596,3982,2238.790,36.883,338,26.799,432,44.922,0.132,0.161,0.095,0.078,0.487
2011,1ap010004,4315208.010,1939,48,2225.480,35.330,29,5.151,155,63.628,0.324,0.301,0.284,0.163,0.454
2011,1ap010005,1586043.380,1402,71,1131.270,36.623,34,6.980,110,25.728,0.071,0.190,0.012,0.095,0.269
2011,1ap010006,13056342.980,10440,651,1250.610,34.895,170,27.120,318,66.710,0.238,0.255,0.143,0.144,0.364
2011,1ap010007,332767.600,268,17,1241.670,37.034,13,5.194,59,35.443,-0.093,0.003,-0.243,-0.117,0.362
2011,1ap010100,1942476.980,1740,197,1116.370,34.955,73,19.062,135,42.654,-0.223,0.120,-0.300,0.014,0.297
2011,1ap010101,1259091.150,1083,49,1162.600,39.448,19,4.360,99,34.425,0.081,0.264,-0.091,0.097,0.317
2011,1ap010102,379423.940,454,27,835.740,39.007,19,3.712,50,18.597,-0.086,0.072,-0.137,0.061,0.223
2011,1pa000000,12774222.450,8578,185,1489.180,36.162,88,12.233,239,26.030,0.204,0.117,0.087,0.045,0.394
2011,1pa000001,1669372.220,1744,29,957.210,35.298,19,1.428,55,9.719,1.570,0.199,0.556,0.085,0.358
2011,1pa000100,586467.120,586,11,1000.800,38.070,9,2.155,75,28.476,0.092,0.259,0.014,0.135,0.306
2011,1pa000101,7950474.900,5171,123,1537.510,34.537,61,7.032,170,12.623,0.246,0.350,0.045,0.187,0.409
2011,1pa000102,2522605.890,2862,218,881.410,37.321,73,6.654,130,29.580,0.112,0.173,0.034,0.089,0.281
2011,1pa000103,13029307.050,7341,282,1774.870,35.845,97,12.225,227,63.547,0.152,0.094,0.023,0.027,0.435
2011,1pa000104,864219.800,990,50,872.950,38.618,31,2.155,88,24.274,0.248,0.175,0.091,0.062,0.284
2011,1pa000200,875605.790,758,91,1155.150,36.427,47,11.650,85,31.427,-0.689,0.106,-0.725,-0.008,0.414
2011,1pa000201,1013727.760,1183,39,856.910,36.257,25,2.864,74,21.184,0.103,0.561,0.256,0.470,0.310
2011,1pa000202,867171.950,1183,9,733.030,32.988,9,1.294,38,11.030,0.422,0.335,0.366,0.216,0.184
2011,1pa000203,3055680.530,2951,124,1035.470,37.234,53,2.672,104,18.075,0.145,0.157,0.105,0.041,0.305
2011,1pa000204,950223.210,935,43,1016.280,33.983,22,2.438,73,16.906,0.145,0.686,0.011,0.502,0.283
2011,1pa000205,1626501.170,1508,28,1078.580,37.410,19,2.363,84,16.229,0.512,0.292,0.501,0.149,0.296
2011,1pa000206,41321515.730,36244,2665,1140.090,34.608,296,47.953,398,38.882,0.204,0.181,0.084,0.074,0.354
2011,1pa010000,833193.270,888,16,938.280,41.081,12,1.647,76,20.694,0.182,0.179,0.117,0.047,0.286
2011,1pa010001,711775.400,741,31,960.560,37.198,8,2.401,59,17.646,0.279,0.214,0.109,0.106,0.315
2011,1pa010002,1155167.020,1056,19,1093.910,41.412,11,1.396,31,3.981,0.242,0.161,0.116,0.026,0.322
2011,1pa010003,954734.090,1251,26,763.180,38.550,14,1.548,67,14.239,0.248,0.210,0.202,0.090,0.224
2011,1pa010004,753153.090,900,52,836.840,40.652,30,4.291,61,8.046,-0.070,0.103,-0.129,-0.001,0.274
2011,1pa010005,260604.290,298,10,874.510,41.567,6,1.594,27,10.000,0.259,0.759,0.137,0.753,0.291
2011,1pa010006,1119992.730,1198,86,934.890,40.604,38,5.566,92,25.955,0.136,0.146,0.063,0.043,0.304
2011,1pa010100,2442463.330,2196,27,1112.230,36.010,18,1.748,62,9.188,0.420,0.197,0.244,0.066,0.319
2011,1pa010101,1545179.230,1342,20,1151.400,33.893,15,1.586,55,16.123,0.782,1.140,0.524,0.873,0.293
2011,1pa010102,6273951.370,5552,218,1130.030,34.737,65,7.319,157,28.189,0.103,0.149,-0.010,0.013,0.326
2011,1pa010103,1026885.350,875,8,1173.580,36.610,7,1.934,47,13.947,0.161,0.379,0.080,0.206,0.312
2011,1pa010104,49134.820,57,19,862.010,31.789,14,10.487,15,7.690,-0.931,-0.301,-0.937,-0.387,0.278
2011,1pa010200,225963.640,320,15,706.140,41.422,13,3.418,44,20.300,0.128,0.118,0.060,0.056,0.198
2011,1pa010201,1504748.250,1737,14,866.290,34.334,11,1.129,52,11.888,0.209,0.398,0.150,0.295,0.220
2011,1pa010202,1353513.410,1020,9,1326.970,35.523,6,1.231,58,21.515,0.469,0.224,0.158,0.106,0.341
2011,1pa010203,2858434.410,2310,54,1237.420,36.289,25,3.180,134,26.915,0.075,0.235,-0.042,0.082,0.339
2011,1pa020000,65674691.090,60651,2819,1082.830,35.061,318,70.018,409,66.382,0.166,0.143,0.075,0.044,0.333
2011,1pa020001,35065786.280,21426,594,1636.600,35.725,165,22.509,317,64.751,0.358,0.110,0.217,0.026,0.422
2011,1pa020002,818128648.370,420023,14575,1947.820,37.778,474,46.427,540,74.796,0.173,0.162,0.069,0.058,0.506
2011,1pa020003,6492482.630,6229,314,1042.300,34.859,121,32.639,242,66.159,0.086,0.218,-0.001,0.103,0.313
2011,1pa020004,17731733.820,14969,431,1184.560,35.864,149,24.213,287,54.445,0.212,0.202,0.121,0.097,0.369
2011,1pa020005,1344603.250,1516,49,886.940,37.025,23,5.098,127,41.756,0.258,0.190,0.162,0.074,0.248
2011,1pa020100,1442587.280,1732,48,832.900,37.508,28,2.560,74,14.133,6.378,0.409,4.770,0.222,0.219
2011,1pa020101,28800164.390,29999,1951,960.040,33.839,266,66.340,367,64.818,0.169,0.188,0.044,0.079,0.305
2011,1pa020102,815900.720,908,31,898.570,36.739,20,4.213,86,27.565,0.341,0.203,0.077,0.052,0.263
2011,1pa020103,7335649.930,7580,399,967.760,35.050,117,27.630,236,50.363,0.200,0.183,0.084,0.082,0.277
2011,1pa020104,1797257.430,2028,129,886.220,38.195,42,7.883,97,17.403,0.245,0.201,0.106,0.071,0.260
2011,1pa030000,1827580.120,1809,34,1010.270,36.366,22,1.539,69,14.831,17.358,0.273,15.125,0.153,0.290
2011,1pa030001,786618.750,1060,17,742.090,33.689,14,2.660,85,16.238,0.299,0.403,0.211,0.255,0.235
2011,1pa030002,6044398.190,5746,400,1051.930,35.018,112,16.505,217,41.451,0.223,0.248,0.090,0.121,0.331
2011,1pa030003,5119877.220,5589,469,916.060,34.682,133,30.426,204,48.385,0.033,0.138,0.023,0.065,0.295
2011,1pa030004,2161684.650,2428,162,890.320,35.081,59,7.957,119,28.628,0.068,0.190,-0.127,0.042,0.267
2011,1pa030005,622188.700,676,49,920.400,39.895,26,3.096,61,19.424,0.012,0.130,-0.144,0.006,0.303
2011,1pa030006,422394.750,486,23,869.130,38.463,14,1.979,51,17.389,0.235,0.229,0.168,0.145,0.290
2011,1pa030007,436520.040,396,19,1102.320,37.591,14,2.233,59,23.366,0.013,0.188,0.031,0.067,0.373
2011,1pa030008,666501.230,766,11,870.110,37.127,6,1.218,39,10.429,0.322,0.282,0.271,0.124,0.254
2011,1pa030009,1306009.720,1418,100,921.020,35.484,54,9.038,81,9.195,0.170,0.181,0.185,0.067,0.291
2011,1pa030010,389953.640,479,3,814.100,37.589,3,1.056,62,18.675,0.083,0.155,0.032,0.040,0.228
2011,1pa030011,868565.150,965,71,900.070,37.326,32,5.326,96,31.307,0.339,0.210,0.222,0.054,0.302
2011,1pa030012,1466806.270,1354,29,1083.310,35.829,19,1.766,65,13.595,0.304,0.241,0.158,0.087,0.337
2011,1pa030100,6962804.250,7955,533,875.270,35.744,133,16.015,206,24.790,0.209,0.201,0.212,0.114,0.261
2011,1pa030101,1632311.290,1542,44,1058.570,39.435,21,2.026,82,13.054,0.023,0.272,-0.075,0.137,0.297
2011,1pa030102,5957832.070,5265,169,1131.590,37.756,66,3.729,131,23.107,0.117,0.243,0.013,0.099,0.306
2011,1pa030103,3417216.340,3239,87,1055.020,37.374,43,2.632,74,2.887,0.087,0.096,-0.019,0.000,0.298
2011,1pa030104,963522.290,948,9,1016.370,35.324,8,1.143,28,6.167,0.173,0.216,0.004,0.067,0.296
2011,1pa030105,1332748.690,1102,38,1209.390,38.907,28,2.227,72,13.952,9.082,0.541,7.389,0.441,0.343
2011,1pa030106,1440651.080,1220,22,1180.860,37.658,14,1.357,70,15.071,0.206,0.197,0.038,0.022,0.310
2011,1pa030200,1262751.550,1238,35,1019.990,36.553,22,2.504,76,21.402,0.208,0.160,0.092,0.057,0.326
2011,1pa030201,21148.740,32,12,660.900,30.906,11,8.538,15,10.772,-0.401,-0.071,-0.360,-0.145,0.134
2011,1pa030202,2242990.820,2695,129,832.280,36.564,60,5.070,122,22.196,0.141,0.308,-0.007,0.175,0.257
2011,1pa030203,904919.740,1003,23,902.210,37.198,16,1.394,53,11.696,0.193,0.096,0.091,-0.017,0.245
2011,1pa030204,3158701.710,2525,106,1250.970,35.526,37,8.292,149,43.266,0.669,0.199,0.688,0.124,0.365
2011,1pa030205,1169719.200,1332,53,878.170,39.047,28,2.591,53,3.274,0.116,0.261,0.002,0.143,0.250
2011,1pa030206,2231536.260,2261,150,986.970,34.692,61,9.314,138,38.094,0.094,0.236,0.008,0.102,0.310
2011,1pa030207,1129845.440,1291,17,875.170,33.602,12,1.331,51,10.218,0.184,0.241,0.012,0.118,0.255
2011,1pa030208,659705.210,805,42,819.510,37.102,25,3.215,67,19.785,0.209,0.155,0.128,0.050,0.240
2011,1pa030209,1085845.280,1097,44,989.830,36.505,25,2.230,71,23.857,0.181,0.356,0.048,0.169,0.308
2011,1pa030210,1132485.860,1254,62,903.100,36.266,31,3.228,69,15.063,0.144,0.119,0.003,-0.012,0.262
2011,1pa030211,4027729.020,4987,282,807.650,34.913,81,7.969,149,32.939,0.569,0.159,0.356,0.057,0.239
2011,1pa030212,2922426.890,3264,54,895.350,37.046,28,1.649,85,10.731,0.427,0.278,0.397,0.171,0.254
2011,1pa030300,256241.080,323,11,793.320,41.895,8,1.459,23,3.172,0.008,0.107,0.009,-0.008,0.221
2011,1pa030301,1845641.980,1753,61,1052.850,37.241,32,2.597,110,27.669,0.557,0.318,0.390,0.206,0.343
2011,1pa030302,271616.160,294,8,923.860,40.507,6,1.515,34,15.646,0.410,0.222,0.336,-0.026,0.278
2011,1pa030303,1471261.950,1770,23,831.220,37.315,15,1.249,70,18.011,0.203,0.246,-0.006,0.128,0.236
2011,1pa030304,1095357.790,1014,43,1080.240,42.074,24,2.618,60,15.470,0.156,0.143,-0.021,0.018,0.298
2011,1pa030305,2757178.610,2685,233,1026.880,36.088,57,7.803,127,39.881,0.337,0.235,0.136,0.088,0.318
2011,1pa030306,762466.070,890,27,856.700,39.775,15,1.487,62,14.555,0.451,0.335,0.281,0.138,0.231
2011,1pa030307,305626.350,331,6,923.340,38.302,5,1.103,41,15.113,0.162,0.275,0.071,0.136,0.323
2011,1pa030308,1100843.140,1124,34,979.400,35.134,24,2.284,70,17.458,0.577,0.202,0.508,0.085,0.286
2011,1pa030309,524745.700,682,22,769.420,36.742,16,2.860,60,18.670,0.191,0.203,0.113,0.107,0.197
2011,1pa030310,2665179.530,3086,140,863.640,35.107,56,7.156,145,33.222,0.231,0.218,0.134,0.111,0.249
2011,1pa030400,3924527.470,3766,76,1042.090,35.946,39,4.147,145,29.978,-0.055,0.202,-0.057,0.085,0.326
2011,1pa030401,2428082.380,2455,91,989.040,34.257,38,4.479,92,19.614,0.264,0.265,0.160,0.138,0.322
2011,1pa030402,6850446.430,6839,207,1001.670,34.208,71,11.305,193,29.860,0.114,0.200,0.000,0.074,0.270
2011,1pa030403,11062594.020,10130,379,1092.060,32.270,93,12.825,228,31.221,0.206,0.204,0.154,0.086,0.302
2011,1pa030404,6441198.670,6938,418,928.390,34.667,96,14.234,207,47.287,0.102,0.205,0.052,0.089,0.295
2011,1pa040000,3134659.650,2843,378,1102.590,33.121,109,40.108,198,62.676,0.092,0.061,-0.011,-0.023,0.370
2011,1pa040001,2333067.850,1437,79,1623.570,35.968,32,7.210,122,41.589,0.239,0.291,0.099,0.092,0.377
2011,1pa040002,2110626.430,1968,124,1072.470,35.595,22,3.744,86,21.787,0.573,0.302,0.368,0.162,0.301
2011,1pa040003,4598039.220,4042,315,1137.570,35.016,77,9.610,185,45.507,0.085,0.141,0.061,0.024,0.319
2011,1pa040100,459045.090,550,44,834.630,38.624,11,2.524,47,20.208,0.187,0.154,0.109,0.050,0.224
2011,1pa040101,60490117.430,44419,2597,1361.810,32.817,303,57.273,431,93.362,0.224,0.224,0.065,0.097,0.377
2011,1pa040102,386781.540,388,28,996.860,38.619,6,2.516,34,8.012,0.178,0.222,0.040,0.076,0.270
2011,1pa040103,1263555.500,1403,81,900.610,37.299,35,4.496,102,26.920,0.245,0.229,0.023,0.097,0.263
2011,1pa040104,523196.840,542,37,965.310,36.493,11,2.012,57,17.393,0.291,0.661,0.171,0.455,0.265
2011,1pa040200,521207.490,659,46,790.910,36.522,22,5.058,60,15.480,0.324,0.101,0.179,-0.012,0.233
2011,1pa040201,1056882.780,1085,146,974.090,36.096,38,6.134,100,32.777,-0.541,0.183,-0.405,0.075,0.325
2011,1pa040202,5029567.810,5095,339,987.160,33.882,89,18.308,191,43.170,0.058,0.123,-0.051,0.009,0.325
2011,1pa040203,2916944.670,3088,220,944.610,33.554,70,9.918,123,14.427,0.093,0.144,-0.008,0.042,0.259
2011,1pa040204,23556480.250,19086,1171,1234.230,33.516,193,35.455,328,76.160,0.163,0.219,0.040,0.043,0.400
2011,1pa040205,4376077.390,4603,475,950.700,35.339,93,15.081,170,33.942,0.105,0.075,-0.015,-0.033,0.298
2011,1pa040206,3876270.130,4071,201,952.170,32.987,62,12.326,169,45.490,0.170,0.081,0.055,-0.016,0.295
2011,1pa040300,1497181.480,1424,161,1051.390,34.250,22,3.830,107,24.894,0.165,0.101,0.092,0.029,0.306
2011,1pa040301,11119333.900,6448,243,1724.460,33.580,101,13.636,236,54.602,0.668,0.326,0.338,0.184,0.426
2011,1pa040302,3473018.390,2333,124,1488.650,34.815,39,7.778,150,51.450,2.682,0.445,1.052,0.174,0.446
2011,1pa040303,2287828.970,2361,83,969.010,34.517,32,4.180,96,14.151,0.265,0.181,0.084,0.105,0.272
2011,1pa040304,86534981.100,44590,1594,1940.680,32.038,227,37.528,381,81.039,0.292,0.285,0.168,0.159,0.437
2011,1pa040400,747780.600,682,45,1096.450,36.088,16,3.265,78,34.762,0.068,0.124,-0.030,0.004,0.300
2011,1pa040401,1180318.630,1183,123,997.730,34.862,28,4.376,95,29.032,0.054,0.155,-0.046,0.055,0.283
2011,1pa040402,12392587.960,11094,889,1117.050,33.586,176,38.953,309,68.620,0.195,0.198,0.022,0.073,0.338
2011,1pa040403,2281060.380,2270,237,1004.870,34.700,58,12.144,152,37.130,0.167,0.176,0.088,0.072,0.296
2011,1pa040404,1998210.380,2033,211,982.890,35.984,47,6.325,119,31.583,0.119,0.180,-0.005,0.055,0.279
2011,1pa040405,775611.480,799,49,970.730,36.337,14,3.441,63,21.606,0.245,0.102,0.153,0.015,0.274
2011,1pa040406,6547582.550,6424,596,1019.240,33.113,132,23.528,236,58.793,0.163,0.159,0.043,0.058,0.297
2011,1pa040500,438039.190,461,58,950.190,36.052,7,2.357,45,17.687,0.092,0.098,0.022,0.009,0.279
2011,1pa040501,2026575.180,1836,96,1103.800,35.285,10,2.017,104,21.756,0.143,0.172,0.007,0.065,0.303
2011,1pa040502,11143163.760,5377,222,2072.380,32.037,82,15.924,225,72.301,0.235,0.415,-0.024,0.241,0.470
2011,1pa040503,5830262.210,5386,528,1082.490,35.142,69,6.210,185,42.394,0.325,0.242,0.039,0.104,0.347
2011,1pa040504,4275740.770,3788,404,1128.760,32.558,111,31.554,227,64.160,0.351,0.187,0.244,0.091,0.322
2011,1pa040600,4031879.520,3085,223,1306.930,35.258,59,10.406,177,40.741,0.216,0.014,0.061,-0.006,0.386
2011,1pa040601,2617224.320,2603,166,1005.470,34.882,44,5.849,134,29.775,0.195,0.152,0.104,0.067,0.301
2011,1pa040602,4663771.690,4496,319,1037.320,33.320,85,14.660,184,52.296,0.078,0.162,-0.012,0.041,0.286
