Ano,ID BRA,Renda Mensal Total,Total de Empregos,Total de Estabelecimentos,Renda Mensal Média,Média de idade,Diversidade de Atividades,Diversidade Efetiva de Atividades,Diversidade de Ocupações,Diversidade Efetiva de Ocupações,Crescimento Nominal dos Salários (1 ano),Crescimento Nominal dos Salários (5 anos),Crescimento Nominal dos Empregos (1 ano),Crescimento Nominal dos Empregos (5 anos),Índice de Gini
2009,1am000502,28394.490,23,5,1234.540,37.391,5,4.328,11,9.211,0.213,0.185,-0.148,0.089,0.355
2009,1am010000,296934.570,434,6,684.180,37.021,4,1.225,7,1.251,0.246,0.839,0.237,0.934,0.246
2009,1am010001,425074.620,482,8,881.900,36.907,6,1.250,35,8.159,0.207,1.017,-0.114,0.976,0.284
2009,1am010100,371644.420,593,13,626.720,37.771,10,1.374,43,16.465,4.192,0.263,7.014,0.256,0.179
2009,1am010101,528860.910,599,21,882.910,36.753,15,3.059,74,24.237,1.009,0.597,0.917,0.531,0.291
2009,1am010102,166753.650,203,7,821.450,41.010,6,1.694,29,8.853,0.112,0.583,-0.029,0.520,0.280
2009,1am010103,2378348.910,2448,89,971.550,35.510,38,3.288,115,15.915,0.575,0.346,0.352,0.337,0.356
2009,1am020000,319843.930,360,5,888.460,37.647,4,1.179,31,9.368,0.012,0.266,-0.023,0.106,0.363
2009,1am020001,718952.980,829,6,867.250,36.663,4,1.447,59,18.150,0.348,1.020,0.294,0.995,0.380
2009,1am020002,921035.380,1051,30,876.340,37.746,17,2.041,72,21.027,0.478,0.148,0.419,0.034,0.283
2009,1am020003,38403.750,22,5,1745.630,35.273,5,4.812,14,12.184,0.386,-0.238,0.294,-0.429,0.371
2009,1am020004,38441.870,40,6,961.050,32.150,6,3.119,14,11.664,1.729,0.313,1.857,0.295,0.386
2009,1am020005,452750.980,501,13,903.700,40.307,11,1.895,51,14.298,-0.089,0.631,-0.186,0.612,0.282
2009,1am020006,90959.000,42,6,2165.690,39.833,6,3.733,13,9.059,0.620,0.244,0.000,0.043,0.320
2009,1am020007,1642872.640,1875,136,876.200,36.719,53,10.246,107,31.012,0.118,0.332,0.025,0.251,0.383
2009,1am020008,34387.590,29,5,1185.780,38.000,5,4.035,11,7.610,-0.796,0.271,-0.907,0.237,0.352
2009,1am020100,802454.970,845,16,949.650,40.716,11,1.733,44,10.182,0.267,0.204,0.037,0.061,0.327
2009,1am020101,819405.650,1385,36,591.630,37.639,21,1.783,86,18.075,0.124,0.188,0.010,0.134,0.197
2009,1am020102,509932.630,684,11,745.520,39.140,7,1.302,33,9.157,0.008,0.082,-0.070,-0.009,0.242
2009,1am020103,337778.880,511,16,661.020,39.575,11,2.380,39,11.035,0.296,0.306,0.028,0.281,0.196
2009,1am020104,287025.770,363,5,790.710,39.840,4,1.238,34,9.703,0.128,0.201,0.016,0.122,0.223
2009,1am020105,297255.610,379,5,784.320,38.322,4,1.157,33,11.663,-0.058,0.334,-0.077,0.195,0.250
2009,1am020106,357288.820,466,7,766.710,37.509,6,1.195,41,12.410,-0.044,0.140,-0.124,0.063,0.273
2009,1am030000,1232061.510,1574,79,782.760,37.713,36,3.836,93,22.826,0.304,0.226,0.148,0.103,0.322
2009,1am030001,573593.620,830,5,691.080,37.642,4,1.085,41,13.579,1.467,0.250,0.789,0.396,0.229
2009,1am030100,703401.720,769,39,914.700,36.172,25,2.255,67,22.841,0.178,0.237,0.053,0.082,0.286
2009,1am030101,1120942.610,1333,25,840.920,37.249,19,1.756,86,22.367,0.100,0.459,-0.118,0.264,0.307
2009,1am030102,1575055.800,1952,200,806.890,36.784,75,10.344,133,37.049,0.191,0.160,0.049,0.040,0.298
2009,1am030103,893990.260,974,33,917.850,39.524,23,2.312,74,16.395,0.099,0.143,0.005,0.021,0.292
2009,1am030104,609365.250,792,14,769.400,38.649,13,1.404,59,16.452,0.774,0.513,0.779,0.343,0.283
2009,1am030200,41372.350,25,8,1654.890,37.800,7,6.035,14,11.031,0.633,0.169,0.136,0.068,0.388
2009,1am030201,1157413.750,1277,37,906.350,37.360,21,2.362,67,16.308,0.054,0.664,-0.005,0.560,0.311
2009,1am030202,486104.930,875,4,555.550,40.646,4,1.089,41,13.246,0.281,0.314,0.103,0.175,0.157
2009,1ap000000,377894.020,425,29,889.160,38.548,15,3.819,35,17.050,0.446,0.166,0.431,0.038,0.293
2009,1ap000001,204278.600,294,9,694.830,36.388,4,1.401,41,17.695,0.380,0.470,0.131,0.282,0.207
2009,1ap000002,468781.800,497,35,943.220,38.682,17,6.697,66,27.776,-0.198,0.037,-0.210,-0.001,0.310
2009,1ap000100,373300.620,475,31,785.900,34.853,18,3.825,50,20.575,0.741,0.488,0.323,0.286,0.254
2009,1ap000101,991441.650,1028,93,964.440,34.529,44,7.420,82,17.234,0.575,0.087,0.403,0.041,0.330
2009,1ap010000,211862.710,338,18,626.810,36.917,7,1.901,47,18.338,0.239,1.018,0.119,0.818,0.166
2009,1ap010001,494165.700,487,25,1014.710,35.585,16,3.502,63,21.594,0.261,0.454,0.182,0.194,0.392
2009,1ap010002,140294.910,187,20,750.240,39.123,8,2.976,33,15.830,0.024,0.576,-0.138,0.368,0.218
2009,1ap010003,170867137.630,86667,3366,1971.540,36.696,316,23.717,434,43.221,0.143,0.165,0.071,0.080,0.483
2009,1ap010004,3284134.680,1551,33,2117.430,34.522,21,6.819,142,62.532,0.051,0.331,-0.001,0.079,0.440
2009,1ap010005,1353103.720,1396,68,969.270,35.191,33,6.055,103,20.534,0.131,0.185,0.003,0.079,0.295
2009,1ap010006,9113288.780,8373,512,1088.410,34.345,147,20.410,275,61.922,0.192,0.287,0.108,0.150,0.363
2009,1ap010007,352896.960,318,22,1109.740,36.069,15,3.443,44,25.206,0.162,0.763,-0.034,0.369,0.392
2009,1ap010100,1803468.980,2045,158,881.890,34.010,61,7.543,122,37.460,0.270,0.322,0.117,0.185,0.254
2009,1ap010101,787606.730,851,44,925.510,40.458,20,3.764,84,28.818,-0.055,0.306,-0.200,0.130,0.262
2009,1ap010102,686502.740,839,22,818.240,36.447,15,2.199,69,16.651,1.895,0.317,1.793,0.252,0.243
2009,1pa000000,9219367.510,7193,171,1281.710,36.008,83,11.785,227,25.384,0.027,0.069,-0.014,-0.014,0.415
2009,1pa000001,346249.120,1257,34,275.460,34.459,24,1.818,57,11.765,-0.627,0.297,-0.035,0.457,0.629
2009,1pa000100,246887.030,364,9,678.260,38.198,6,1.352,66,30.048,0.078,0.244,0.110,0.110,0.277
2009,1pa000101,5480506.730,4616,104,1187.290,33.683,63,6.315,157,10.432,0.160,0.790,0.166,0.414,0.411
2009,1pa000102,1960209.660,2650,184,739.700,36.290,64,5.375,126,27.006,0.292,0.179,0.189,0.075,0.279
2009,1pa000103,10380694.610,6721,239,1544.520,35.647,93,11.937,230,61.566,0.002,0.126,-0.114,0.045,0.457
2009,1pa000104,632727.270,892,26,709.340,37.873,22,1.732,85,22.240,0.369,0.223,0.134,0.062,0.276
2009,1pa000200,1783893.700,2216,71,805.010,36.468,32,2.422,85,18.889,0.404,0.233,0.202,0.126,0.288
2009,1pa000201,106775.320,155,27,688.870,32.516,17,8.601,33,19.210,-0.872,-0.188,-0.854,-0.250,0.206
2009,1pa000202,361064.390,534,8,676.150,33.876,7,1.145,26,7.751,0.292,0.736,0.122,0.506,0.185
2009,1pa000203,2381654.840,2664,103,894.020,36.511,49,2.709,103,21.231,0.143,0.197,-0.029,0.044,0.334
2009,1pa000204,749854.570,1061,36,706.740,32.652,18,1.903,71,14.809,0.234,0.642,0.079,0.432,0.222
2009,1pa000205,1032256.220,1171,22,881.520,36.658,15,2.576,81,19.456,0.210,0.300,0.110,0.145,0.302
2009,1pa000206,28705829.250,31219,2254,919.500,34.516,292,45.918,378,38.172,0.119,0.168,0.027,0.066,0.338
2009,1pa010000,613811.020,768,12,799.230,41.786,10,1.206,59,17.432,0.296,0.216,0.051,0.053,0.278
2009,1pa010001,185755.380,233,22,797.230,38.408,8,2.832,30,6.845,-0.265,0.049,-0.388,-0.063,0.333
2009,1pa010002,735930.410,854,19,861.750,41.055,12,1.563,28,4.068,0.153,0.338,0.001,0.107,0.279
2009,1pa010003,735220.020,1054,29,697.550,37.533,12,1.543,67,16.199,0.551,0.220,0.220,0.022,0.262
2009,1pa010004,575261.690,799,42,719.980,39.814,24,3.686,50,4.518,0.397,0.192,0.261,0.046,0.266
2009,1pa010005,23383.500,24,9,974.310,42.708,6,4.039,8,5.483,-0.109,0.088,-0.314,0.027,0.339
2009,1pa010006,807043.460,1031,76,782.780,40.448,38,4.944,79,20.564,0.026,0.231,-0.041,0.065,0.281
2009,1pa010100,1509820.130,1734,24,870.720,35.743,16,1.658,54,8.544,0.015,0.161,-0.006,0.029,0.298
2009,1pa010101,48946.440,53,14,923.520,32.679,11,7.239,16,11.434,0.041,-0.012,-0.117,-0.104,0.346
2009,1pa010102,4920380.520,5471,202,899.360,34.624,62,8.198,162,29.288,0.523,0.179,0.342,0.034,0.330
2009,1pa010103,819080.280,831,8,985.660,34.811,6,1.110,46,11.506,141.263,0.739,137.500,0.447,0.319
2009,1pa010104,628549.140,913,17,688.440,35.935,12,1.299,48,13.429,0.428,0.652,0.212,0.459,0.214
2009,1pa010200,184570.970,272,14,678.570,41.982,13,3.254,35,15.258,0.200,0.177,0.111,0.093,0.215
2009,1pa010201,1123555.080,1543,13,728.160,33.107,9,1.121,53,11.692,0.113,0.378,-0.010,0.250,0.210
2009,1pa010202,725412.640,812,6,893.370,36.043,5,1.121,58,26.098,0.070,1.073,0.052,1.077,0.320
2009,1pa010203,2603346.800,2634,55,988.360,34.662,24,3.410,134,27.660,0.354,0.177,0.221,0.058,0.335
2009,1pa020000,47780546.640,51800,2339,922.400,35.025,301,67.433,389,69.041,0.202,0.152,0.067,0.044,0.344
2009,1pa020001,18767821.030,12225,532,1535.200,34.324,165,34.413,297,79.194,-0.285,0.050,-0.363,-0.041,0.428
2009,1pa020002,567580176.240,357645,13408,1586.990,37.498,470,45.438,539,75.627,0.079,0.149,0.000,0.045,0.498
2009,1pa020003,4239120.540,4990,265,849.520,34.602,112,34.868,228,65.594,0.217,0.264,0.083,0.143,0.301
2009,1pa020004,12060663.950,12480,372,966.400,35.666,133,15.711,254,41.038,0.275,0.226,0.165,0.111,0.369
2009,1pa020005,984814.760,1320,42,746.070,36.440,23,5.427,105,36.526,0.345,0.192,0.212,0.081,0.262
2009,1pa020100,980790.640,1274,37,769.850,37.901,22,2.350,63,6.270,1.618,0.389,0.589,0.217,0.225
2009,1pa020101,19937806.150,25891,1672,770.070,34.034,257,56.903,354,64.186,0.205,0.205,0.063,0.101,0.300
2009,1pa020102,492893.690,649,27,759.470,35.116,17,4.738,75,31.505,0.110,0.179,0.055,0.038,0.237
2009,1pa020103,5055800.440,6099,349,828.960,35.118,115,27.337,218,53.062,0.099,0.186,0.016,0.058,0.289
2009,1pa020104,1231314.770,1742,118,706.840,36.914,42,7.759,87,24.928,0.102,0.144,-0.015,0.025,0.246
2009,1pa030000,1192502.410,1500,31,795.000,37.947,22,1.547,67,13.703,0.141,0.342,0.060,0.222,0.273
2009,1pa030001,455456.410,779,14,584.670,32.139,11,2.495,66,14.973,0.377,0.435,0.215,0.267,0.187
2009,1pa030002,4168193.800,4952,319,841.720,34.605,107,13.838,195,40.000,0.289,0.307,0.152,0.169,0.305
2009,1pa030003,4089729.130,4731,387,864.450,34.896,121,31.240,217,53.580,0.158,0.155,0.016,0.052,0.349
2009,1pa030004,1314969.690,1977,127,665.130,35.270,48,6.269,111,30.621,0.194,0.199,0.020,0.079,0.229
2009,1pa030005,517527.440,763,41,678.280,38.881,25,2.435,54,15.853,0.183,0.203,0.089,0.085,0.255
2009,1pa030006,288153.970,410,21,702.820,37.005,11,1.854,47,17.537,0.840,0.354,0.981,0.168,0.285
2009,1pa030007,300758.320,357,13,842.460,36.742,11,1.920,51,22.510,0.031,0.211,-0.035,0.021,0.328
2009,1pa030008,495720.600,698,10,710.200,36.358,9,1.250,60,17.806,0.422,0.390,0.366,0.207,0.250
2009,1pa030009,869752.570,1107,89,785.680,35.896,51,9.119,100,30.019,0.088,0.235,-0.017,0.076,0.288
2009,1pa030010,251676.660,373,4,674.740,36.550,3,1.053,57,22.010,0.072,0.185,0.042,0.025,0.213
2009,1pa030011,528351.730,808,75,653.900,38.494,35,6.006,75,29.682,0.256,0.192,0.033,0.075,0.270
2009,1pa030012,1028310.100,1174,25,875.900,35.358,17,1.612,61,13.089,0.360,0.441,0.167,0.252,0.291
2009,1pa030100,5216972.740,6445,440,809.460,35.833,117,12.700,191,11.071,0.250,0.206,0.131,0.092,0.269
2009,1pa030101,1329207.500,1711,42,776.860,37.548,17,1.941,83,11.908,0.242,0.309,0.182,0.197,0.280
2009,1pa030102,4201377.340,4621,137,909.190,37.304,60,3.203,103,3.632,0.159,0.207,0.030,0.073,0.300
2009,1pa030103,2781921.090,3510,65,792.570,36.817,33,2.185,72,2.790,0.037,0.245,0.011,0.107,0.263
2009,1pa030104,707074.020,868,7,814.600,36.104,6,1.113,39,9.103,0.671,1.268,0.318,1.168,0.294
2009,1pa030105,897893.330,966,28,929.500,37.436,20,1.940,53,10.736,0.768,0.489,0.485,0.396,0.325
2009,1pa030106,1064527.670,1155,14,921.670,36.698,10,1.211,70,14.705,0.150,0.578,0.037,0.393,0.291
2009,1pa030200,822785.740,1026,29,801.940,35.717,19,2.577,73,20.804,0.095,0.249,0.175,0.099,0.321
2009,1pa030201,20669.140,28,6,738.180,34.857,6,3.559,14,10.460,-0.549,0.148,-0.636,-0.020,0.207
2009,1pa030202,1708413.580,2616,115,653.060,35.203,56,5.574,117,20.641,1.375,0.209,1.142,0.070,0.227
2009,1pa030203,536714.610,780,11,688.100,35.815,10,1.260,40,9.823,12.969,0.334,11.967,0.229,0.216
2009,1pa030204,2288043.210,2120,91,1079.270,34.376,38,7.613,137,35.378,0.214,0.217,0.112,0.132,0.384
2009,1pa030205,943198.750,1320,47,714.550,38.148,23,2.445,50,3.172,0.163,0.356,0.052,0.171,0.246
2009,1pa030206,1768342.040,2016,123,877.150,34.320,55,7.837,136,40.171,0.247,0.250,0.020,0.084,0.322
2009,1pa030207,277119.490,394,11,703.350,32.028,9,1.828,38,13.610,-0.382,0.877,-0.419,0.721,0.242
2009,1pa030208,465741.740,665,39,700.360,36.600,22,3.346,62,25.591,3.488,0.171,3.636,0.047,0.248
2009,1pa030209,791379.010,972,33,814.180,36.043,21,1.829,66,21.480,0.321,0.438,0.110,0.207,0.292
2009,1pa030210,881883.580,1219,63,723.450,35.512,31,3.158,73,16.663,0.056,0.197,-0.048,0.063,0.238
2009,1pa030211,3035078.010,4701,242,645.620,35.158,78,6.723,122,11.120,0.143,0.185,0.035,0.077,0.221
2009,1pa030212,2208192.450,2972,51,743.000,36.170,28,1.664,86,13.463,0.659,0.335,0.595,0.183,0.254
2009,1pa030300,219064.340,299,9,732.660,41.589,8,1.316,15,2.102,0.198,0.263,0.124,0.029,0.241
2009,1pa030301,870489.850,1162,58,749.130,38.736,28,3.809,79,17.977,0.682,0.140,0.572,0.037,0.295
2009,1pa030302,151036.660,232,8,651.020,40.595,6,1.471,22,11.687,0.133,0.117,0.079,-0.085,0.268
2009,1pa030303,899769.310,1379,23,652.480,37.917,20,1.467,64,15.242,0.184,0.427,0.130,0.212,0.217
2009,1pa030304,782654.940,929,41,842.470,40.872,24,2.697,54,15.502,0.122,0.184,0.023,0.026,0.279
2009,1pa030305,1869198.530,2306,207,810.580,35.583,53,6.832,123,35.991,0.418,0.253,0.175,0.108,0.290
2009,1pa030306,308461.090,464,24,664.790,41.052,16,2.170,28,2.884,0.301,0.276,0.166,0.097,0.177
2009,1pa030307,6321.650,11,4,574.700,34.636,4,3.538,9,8.549,-0.957,-0.405,-0.949,-0.442,0.149
2009,1pa030308,646913.940,811,25,797.670,35.402,18,2.412,62,15.845,0.140,0.237,0.001,0.046,0.260
2009,1pa030309,407673.060,600,20,679.460,34.130,16,2.719,52,17.936,0.617,0.289,0.465,0.121,0.233
2009,1pa030310,1698494.100,2361,120,719.400,34.691,49,7.186,132,34.692,0.142,0.246,0.055,0.126,0.246
2009,1pa030400,2907877.700,3582,60,811.800,34.880,31,2.756,121,20.264,0.507,0.254,0.488,0.128,0.292
2009,1pa030401,1354191.190,1632,74,829.770,35.422,35,4.021,91,23.919,0.232,0.333,0.077,0.164,0.300
2009,1pa030402,5317173.240,6385,167,832.760,34.229,68,9.408,173,29.200,0.377,0.249,0.203,0.141,0.287
2009,1pa030403,7622819.350,8121,286,938.660,32.299,81,7.020,205,29.011,0.241,0.219,0.101,0.090,0.294
2009,1pa030404,4275265.700,5711,331,748.600,34.497,72,9.503,176,41.321,0.331,0.198,0.218,0.060,0.284
2009,1pa040000,3423986.650,3540,329,967.230,34.289,95,20.614,194,59.054,0.101,0.190,0.003,0.075,0.343
2009,1pa040001,1697479.350,1292,60,1313.840,35.371,22,4.876,116,40.690,0.452,0.341,0.128,0.120,0.391
2009,1pa040002,1623563.590,1911,115,849.590,33.838,25,3.848,78,16.571,0.274,0.369,0.180,0.210,0.312
2009,1pa040003,3976930.060,4204,264,945.990,34.040,67,7.457,172,40.463,0.159,0.210,0.054,0.076,0.321
2009,1pa040100,334019.360,484,33,690.120,40.271,10,1.900,48,18.647,0.367,0.117,0.004,0.007,0.262
2009,1pa040101,39545318.070,37331,2137,1059.320,32.785,273,43.657,398,82.699,0.263,0.223,0.151,0.111,0.350
2009,1pa040102,268552.130,321,20,836.610,37.673,7,2.551,30,8.923,0.517,0.187,0.006,0.003,0.281
2009,1pa040103,953042.910,1252,63,761.220,36.748,28,3.089,90,22.623,0.254,0.382,0.167,0.160,0.268
2009,1pa040104,276628.460,400,35,691.570,34.697,9,2.426,49,15.253,2.301,0.568,2.008,0.370,0.240
2009,1pa040200,373484.650,570,44,655.240,36.812,22,4.951,61,16.734,0.001,0.131,-0.111,0.005,0.231
2009,1pa040201,927406.120,1158,134,800.870,35.187,38,7.678,102,37.278,0.050,0.232,0.182,0.117,0.323
2009,1pa040202,3780717.420,4879,312,774.900,33.222,89,13.407,180,38.932,0.184,0.091,0.038,-0.035,0.289
2009,1pa040203,2186123.140,2726,176,801.950,33.783,53,7.117,104,11.398,0.053,0.223,-0.067,0.066,0.271
2009,1pa040204,11955859.590,14347,1051,833.340,33.758,189,33.484,296,63.031,0.128,0.151,-0.016,0.036,0.327
2009,1pa040205,3373431.960,4367,499,772.480,34.463,88,16.210,162,33.328,0.072,0.092,-0.007,-0.032,0.281
2009,1pa040206,2817151.690,3580,179,786.910,32.916,58,11.265,168,46.250,0.290,0.136,0.158,-0.003,0.284
2009,1pa040300,1098010.550,1275,119,861.190,33.656,18,3.658,96,26.702,-0.044,0.224,-0.123,0.093,0.289
2009,1pa040301,5615739.310,4799,182,1170.190,33.509,78,8.251,185,39.055,0.629,0.386,0.323,0.204,0.368
2009,1pa040302,768660.030,1035,106,742.670,34.731,31,5.972,81,26.904,0.026,0.101,-0.087,-0.035,0.256
2009,1pa040303,737269.660,927,75,795.330,34.372,29,7.266,77,21.583,-0.127,0.218,-0.160,0.129,0.271
2009,1pa040304,56518850.800,34994,1216,1615.100,32.272,214,31.603,359,78.984,0.072,0.291,-0.010,0.154,0.434
2009,1pa040400,505192.860,642,37,786.910,35.355,14,3.008,55,21.053,-0.001,0.317,-0.097,0.185,0.264
2009,1pa040401,923214.810,1114,104,828.740,34.720,23,3.538,91,28.264,0.212,0.456,0.102,0.275,0.297
2009,1pa040402,8914123.000,9889,772,901.420,33.191,171,32.197,275,65.823,0.137,0.225,0.092,0.096,0.327
2009,1pa040403,1697017.480,2041,203,831.460,34.505,56,9.479,129,31.131,0.216,0.231,0.117,0.088,0.296
2009,1pa040404,1691749.180,2080,209,813.340,34.551,49,6.375,114,31.153,0.121,0.193,-0.004,0.080,0.272
2009,1pa040405,681651.380,845,48,806.690,35.200,14,3.064,61,18.209,0.029,0.141,-0.104,0.028,0.276
2009,1pa040406,5260411.350,6133,513,857.720,32.387,115,20.221,237,57.861,0.140,0.200,0.031,0.090,0.287
2009,1pa040500,341592.370,446,50,765.900,35.818,6,2.308,47,17.644,0.116,0.171,0.077,0.060,0.261
2009,1pa040501,1508829.710,1738,90,868.140,35.087,10,1.885,97,18.392,0.204,0.210,0.058,0.111,0.306
2009,1pa040502,5814513.310,3901,167,1490.520,33.013,66,11.551,211,61.286,-0.055,0.514,-0.093,0.296,0.456
2009,1pa040503,3291048.620,3766,452,873.880,34.797,67,7.479,155,35.131,0.306,0.236,0.149,0.128,0.315
2009,1pa040504,2892276.340,3057,277,946.120,33.150,81,18.078,190,55.435,0.192,0.533,0.057,0.329,0.321
2009,1pa040600,2896937.500,2840,194,1020.050,34.675,61,9.751,171,39.974,0.021,0.131,-0.050,0.043,0.369
2009,1pa040601,2045780.840,2485,151,823.250,34.422,38,3.612,138,28.388,0.254,0.237,0.199,0.129,0.282
2009,1pa040602,3634371.070,4112,273,883.850,32.793,77,11.819,167,47.841,0.075,0.187,-0.053,0.038,0.298
2009,1pa040603,638907.400,679,56,940.950,35.082,25,4.041,78,29.218,-0.006,0.215,-0.181,0.065,0.346
2009,1pa040604,3714180.100,3807,247,975.620,34.260,63,6.594,162,40.327,0.242,0.259,0.104,0.127,0.329
2009,1pa040605,16265455.170,12782,607,1272.530,34.882,158,16.156,290,70.714,-0.133,0.116,-0.130,0.039,0.446
