Ano,ID BRA,Renda Mensal Total,Total de Empregos,Total de Estabelecimentos,Renda Mensal Média,Média de idade,Diversidade de Atividades,Diversidade Efetiva de Atividades,Diversidade de Ocupações,Diversidade Efetiva de Ocupações,Crescimento Nominal dos Salários (1 ano),Crescimento Nominal dos Salários (5 anos),Crescimento Nominal dos Empregos (1 ano),Crescimento Nominal dos Empregos (5 anos),Índice de Gini
2002,1am000005,93579.340,188,9,497.760,40.702,7,2.427,19,4.105,,,,,0.402
2002,1am000100,2464429.200,5088,200,484.360,35.184,81,12.800,192,28.947,,,,,0.416
2002,1am000101,75370.140,261,5,288.770,37.398,5,1.467,16,6.125,,,,,0.233
2002,1am000102,170827.250,535,12,319.300,37.751,11,1.517,52,13.564,,,,,0.198
2002,1am000103,25531.090,60,4,425.520,33.467,4,2.599,15,8.916,,,,,0.335
2002,1am000104,16133.760,28,6,576.210,37.107,4,2.334,6,4.030,,,,,0.293
2002,1am000200,102960.400,322,4,319.750,36.898,4,1.364,24,8.783,,,,,0.250
2002,1am000201,174073.100,418,15,416.440,35.435,13,2.187,39,14.768,,,,,0.351
2002,1am000202,13292.580,15,3,886.170,36.333,3,1.873,6,4.888,,,,,0.296
2002,1am000203,425371.590,1295,79,328.470,34.893,33,8.460,100,29.223,,,,,0.296
2002,1am000204,492833.240,1261,116,390.830,34.117,51,23.617,107,29.052,,,,,0.332
2002,1am000205,9011.940,13,4,693.230,38.154,4,2.553,7,5.656,,,,,0.250
2002,1am000206,243575268.020,260690,9048,934.350,35.086,376,65.467,429,83.207,,,,,0.486
2002,1am000300,195723.740,625,12,313.160,34.456,7,1.363,40,7.960,,,,,0.239
2002,1am000301,52640.740,179,5,294.080,38.961,5,1.629,11,3.012,,,,,0.241
2002,1am000302,334444.500,749,46,446.520,39.322,27,4.703,67,22.051,,,,,0.399
2002,1am000303,171765.830,440,9,390.380,34.961,6,1.361,51,9.067,,,,,0.284
2002,1am000304,964468.980,2700,159,357.210,35.206,55,8.218,123,20.356,,,,,0.357
2002,1am000305,51438.420,143,5,359.710,35.552,4,1.530,25,9.916,,,,,0.249
2002,1am000306,152130.910,374,8,406.770,37.439,7,1.620,31,10.639,,,,,0.289
2002,1am000400,1709773.240,2243,63,762.270,35.417,41,8.258,150,42.938,,,,,0.469
2002,1am000401,180689.630,462,34,391.100,34.948,19,4.766,57,18.927,,,,,0.309
2002,1am000500,6908.580,8,2,863.570,37.125,2,1.458,5,4.000,,,,,
2002,1am000501,459920.960,887,125,518.510,32.815,45,20.710,97,36.410,,,,,0.462
2002,1am000502,5583.820,7,2,797.690,33.571,2,1.507,3,2.217,,,,,
2002,1am010000,14597.500,21,4,695.120,35.238,3,1.650,6,3.521,,,,,0.222
2002,1am010001,9342.580,11,3,849.330,36.273,3,2.363,6,4.666,,,,,0.284
2002,1am010100,87395.060,183,9,477.570,41.934,8,1.830,33,12.013,,,,,0.330
2002,1am010101,38578.010,69,9,559.100,34.420,7,3.518,20,13.369,,,,,0.379
2002,1am010102,9324.280,18,5,518.020,37.833,5,3.352,12,9.868,,,,,0.285
2002,1am010103,525647.830,580,36,906.290,35.838,21,6.327,76,28.108,,,,,0.526
2002,1am020000,8154.230,9,2,906.030,45.778,2,1.417,5,3.681,,,,,
2002,1am020001,43070.810,51,4,844.530,35.608,3,1.846,16,10.417,,,,,0.349
2002,1am020002,294149.250,662,19,444.330,36.107,16,3.142,52,11.783,,,,,0.391
2002,1am020003,118416.360,264,4,448.550,38.652,4,1.386,37,12.119,,,,,0.468
2002,1am020004,9614.730,13,3,739.600,36.692,3,2.522,6,5.321,,,,,0.173
2002,1am020005,29169.410,40,5,729.240,39.325,4,2.494,11,6.947,,,,,0.227
2002,1am020006,23850.460,31,4,769.370,37.419,4,3.489,12,10.132,,,,,0.375
2002,1am020007,279824.780,471,82,594.110,32.837,42,28.001,54,27.338,,,,,0.498
2002,1am020008,7574.970,8,2,946.870,41.500,2,1.458,4,2.926,,,,,
2002,1am020100,237541.190,585,14,406.050,36.665,10,3.086,43,10.231,,,,,0.397
2002,1am020101,188547.150,484,23,389.560,38.178,11,3.090,44,11.658,,,,,0.359
2002,1am020102,155594.690,405,10,384.180,36.437,5,1.364,19,5.600,,,,,0.297
2002,1am020103,23021.720,57,7,403.890,33.193,5,2.828,18,12.032,,,,,0.284
2002,1am020104,67115.820,143,4,469.340,39.266,3,1.760,20,10.797,,,,,0.391
2002,1am020105,32792.980,94,3,348.860,43.202,3,1.344,19,10.004,,,,,0.275
2002,1am020106,37850.610,109,2,347.250,36.780,2,1.054,2,1.054,,,,,0.236
2002,1am030000,348208.380,824,27,422.580,35.715,21,3.525,71,18.945,,,,,0.372
2002,1am030001,9892.450,10,3,989.250,39.700,3,1.895,5,3.893,,,,,0.247
2002,1am030100,180301.210,399,17,451.880,35.639,15,1.734,36,14.942,,,,,0.380
2002,1am030101,95852.580,351,12,273.080,39.359,12,2.210,41,13.335,,,,,0.253
2002,1am030102,523535.490,1517,114,345.110,35.423,49,6.956,99,24.130,,,,,0.397
2002,1am030103,273925.010,688,18,398.150,39.026,16,2.628,63,17.173,,,,,0.319
2002,1am030104,28798.610,36,6,799.960,36.056,6,4.159,13,9.399,,,,,0.439
2002,1am030200,14660.170,14,4,1047.160,36.857,4,3.225,7,5.640,,,,,0.391
2002,1am030201,388845.380,702,25,553.910,36.077,18,2.924,52,12.220,,,,,0.359
2002,1am030202,51453.240,189,3,272.240,44.286,3,1.231,21,9.417,,,,,0.158
2002,1ap000000,150255.380,395,24,380.390,36.744,13,4.009,34,16.066,,,,,0.247
2002,1ap000001,8835.140,23,8,384.140,42.261,3,1.882,5,4.414,,,,,0.138
2002,1ap000002,123301.640,281,22,438.800,37.890,8,3.925,42,14.466,,,,,0.297
2002,1ap000100,49420.710,140,15,353.010,38.014,6,2.951,23,14.003,,,,,0.272
2002,1ap000101,160534.680,351,45,457.360,33.154,20,6.842,51,20.627,,,,,0.381
2002,1ap010000,25496.570,117,9,217.920,36.274,3,1.513,26,12.094,,,,,0.072
2002,1ap010001,14186.850,38,10,373.340,38.868,5,3.321,12,8.202,,,,,0.208
2002,1ap010002,8366.780,25,10,334.670,38.360,1,1.000,4,2.497,,,,,0.007
2002,1ap010003,51984742.500,48426,2010,1073.490,36.185,209,17.050,309,44.083,,,,,0.489
2002,1ap010004,32996.420,77,6,428.530,29.688,3,1.867,21,11.441,,,,,0.298
2002,1ap010005,298309.340,546,27,546.350,35.421,17,4.899,52,13.831,,,,,0.338
2002,1ap010006,1898947.640,4028,290,471.440,34.063,90,18.028,148,21.316,,,,,0.380
2002,1ap010007,26695.010,70,10,381.360,36.771,7,3.895,15,11.197,,,,,0.229
2002,1ap010100,377270.570,833,82,452.910,36.379,37,5.054,75,23.108,,,,,0.291
2002,1ap010101,125799.100,368,29,341.850,37.848,8,2.586,29,6.673,,,,,0.253
2002,1ap010102,159558.050,242,9,659.330,36.893,6,2.529,33,11.794,,,,,0.338
2002,1pa000000,3651780.730,5208,159,701.190,35.329,67,12.450,180,36.986,,,,,0.449
2002,1pa000001,81330.020,256,20,317.700,31.633,13,4.941,39,16.845,,,,,0.239
2002,1pa000100,56973.480,171,10,333.180,38.602,9,2.166,39,19.739,,,,,0.280
2002,1pa000101,205123.210,761,7,269.540,35.392,7,1.414,44,9.091,,,,,0.219
2002,1pa000102,664033.950,1633,99,406.630,36.916,46,4.827,96,20.849,,,,,0.388
2002,1pa000103,5541312.210,6374,190,869.360,34.981,70,9.909,182,51.318,,,,,0.455
2002,1pa000104,105637.460,307,10,344.100,37.785,10,1.549,38,15.575,,,,,0.315
2002,1pa000200,354178.120,1037,38,341.540,38.928,22,2.567,64,14.239,,,,,0.358
2002,1pa000201,134373.840,367,10,366.140,39.243,8,2.069,45,19.376,,,,,0.313
2002,1pa000202,90259.240,258,2,349.840,33.636,2,1.026,7,2.811,,,,,0.276
2002,1pa000203,690274.480,1823,61,378.650,38.095,33,1.913,73,11.766,,,,,0.343
2002,1pa000204,115160.390,340,7,338.710,33.338,4,1.476,37,15.587,,,,,0.287
2002,1pa000205,175608.990,470,12,373.640,37.632,9,4.360,69,29.843,,,,,0.328
2002,1pa000206,8259172.800,16995,1399,485.980,34.470,200,43.257,261,36.997,,,,,0.388
2002,1pa010000,121330.990,472,10,257.060,42.574,7,1.451,33,9.717,,,,,0.188
2002,1pa010001,96306.890,280,16,343.950,40.721,6,3.171,42,14.190,,,,,0.283
2002,1pa010002,140911.260,438,10,321.720,42.749,7,1.910,33,6.642,,,,,0.297
2002,1pa010003,127989.850,580,21,220.670,39.007,11,1.744,27,7.156,,,,,0.088
2002,1pa010004,184165.460,647,24,284.650,38.688,17,2.069,48,10.861,,,,,0.284
2002,1pa010005,14017.100,30,6,467.240,40.733,5,3.438,7,3.394,,,,,0.425
2002,1pa010006,234377.740,691,42,339.190,40.452,27,4.926,66,25.517,,,,,0.367
2002,1pa010100,200861.400,675,17,297.570,36.159,11,2.967,40,10.826,,,,,0.243
2002,1pa010101,17510.210,36,10,486.400,31.389,9,6.265,12,7.529,,,,,0.404
2002,1pa010102,1501991.360,4242,132,354.080,33.395,48,5.749,130,26.773,,,,,0.294
2002,1pa010103,40346.530,134,6,301.090,43.858,6,1.376,19,7.445,,,,,0.202
2002,1pa010104,12122.720,42,4,288.640,32.476,3,1.354,6,1.883,,,,,0.240
2002,1pa010200,46468.900,133,7,349.390,36.511,6,3.599,23,9.201,,,,,0.325
2002,1pa010201,189094.470,508,8,372.230,34.803,8,1.291,39,11.292,,,,,0.336
2002,1pa010202,11454.490,8,3,1431.810,32.500,3,2.087,4,2.926,,,,,
2002,1pa010203,567549.280,1400,34,405.390,34.389,20,4.205,78,19.751,,,,,0.270
2002,1pa020000,14527614.830,30900,1579,470.150,33.905,225,58.356,304,66.914,,,,,0.351
2002,1pa020001,8619726.370,9443,272,912.820,35.199,84,17.056,197,64.810,,,,,0.463
2002,1pa020002,234610926.240,278447,10723,842.570,37.306,337,33.822,423,68.228,,,,,0.517
2002,1pa020003,1066485.680,2478,149,430.380,33.956,70,20.477,140,41.921,,,,,0.369
2002,1pa020004,2424402.480,4517,181,536.730,36.379,75,14.649,184,44.261,,,,,0.400
2002,1pa020005,371866.580,854,24,435.440,34.598,17,6.000,69,25.246,,,,,0.413
2002,1pa020100,105940.370,457,18,231.820,40.761,14,2.672,43,11.486,,,,,0.146
2002,1pa020101,5224749.750,13452,1026,388.400,33.964,176,50.826,259,65.053,,,,,0.329
2002,1pa020102,105381.690,376,17,280.270,35.761,13,4.465,41,15.617,,,,,0.234
2002,1pa020103,1453496.550,3945,272,368.440,35.217,74,17.265,155,39.563,,,,,0.308
2002,1pa020104,450332.340,1386,81,324.920,36.683,26,5.721,82,14.658,,,,,0.294
2002,1pa030000,172089.730,433,14,397.440,41.933,14,1.843,40,13.309,,,,,0.310
2002,1pa030001,13467.040,40,7,336.680,33.350,5,3.178,15,8.370,,,,,0.240
2002,1pa030002,723233.680,1662,182,435.160,35.085,69,23.129,125,43.256,,,,,0.407
2002,1pa030003,1385781.110,3244,247,427.180,34.699,84,21.426,158,49.075,,,,,0.375
2002,1pa030004,367169.880,1154,78,318.170,35.317,31,7.191,72,24.203,,,,,0.280
2002,1pa030005,175941.450,512,23,343.640,40.355,15,2.030,50,8.367,,,,,0.358
2002,1pa030006,71362.630,196,14,364.100,43.638,9,2.019,30,11.916,,,,,0.316
2002,1pa030007,86923.700,307,9,283.140,38.046,7,1.395,27,8.957,,,,,0.208
2002,1pa030008,70635.800,235,7,300.580,34.647,6,1.494,30,12.196,,,,,0.225
2002,1pa030009,211785.060,713,48,297.030,37.968,36,5.263,63,18.926,,,,,0.274
2002,1pa030010,79880.890,245,6,326.040,37.061,6,1.283,15,2.611,,,,,0.294
2002,1pa030011,162108.460,504,45,321.640,37.512,18,5.113,53,19.279,,,,,0.324
2002,1pa030012,126558.320,475,10,266.440,32.564,9,1.441,31,7.853,,,,,0.187
2002,1pa030100,1533069.530,3542,281,432.830,37.008,86,15.940,152,26.611,,,,,0.341
2002,1pa030101,130698.000,485,23,269.480,44.682,15,1.932,39,10.008,,,,,0.233
2002,1pa030102,545010.060,933,71,584.150,39.054,37,11.635,80,22.220,,,,,0.424
2002,1pa030103,682840.310,2053,48,332.610,36.887,27,1.793,61,14.125,,,,,0.292
2002,1pa030104,8566.300,13,4,658.950,34.923,4,3.565,6,5.321,,,,,0.321
2002,1pa030105,94532.790,161,15,587.160,43.099,14,3.444,19,8.891,,,,,0.369
2002,1pa030106,91213.090,217,4,420.340,42.880,4,1.162,18,4.599,,,,,0.243
2002,1pa030200,158577.850,540,11,293.660,33.261,8,3.615,52,14.975,,,,,0.251
2002,1pa030201,20974.760,54,3,388.420,31.019,3,1.978,12,4.548,,,,,0.289
2002,1pa030202,353120.400,1190,65,296.740,33.858,34,5.920,69,16.965,,,,,0.304
2002,1pa030203,58484.310,170,9,344.030,38.771,9,1.683,20,5.985,,,,,0.256
2002,1pa030204,533081.600,742,23,718.440,33.430,15,7.814,79,28.302,,,,,0.465
2002,1pa030205,164827.850,588,35,280.320,41.519,14,3.355,54,11.701,,,,,0.256
2002,1pa030206,467793.700,1356,52,344.980,35.858,32,4.305,78,18.644,,,,,0.313
2002,1pa030207,144594.940,479,7,301.870,32.660,5,1.334,13,1.470,,,,,0.254
2002,1pa030208,131422.160,398,16,330.210,38.578,13,1.951,41,13.755,,,,,0.290
2002,1pa030209,121343.120,364,17,333.360,39.772,14,2.392,40,14.490,,,,,0.293
2002,1pa030210,264557.020,761,29,347.640,33.230,17,2.089,57,13.388,,,,,0.299
2002,1pa030211,1069760.030,3229,136,331.300,34.968,45,6.571,108,19.639,,,,,0.308
2002,1pa030212,547469.160,1404,18,389.940,37.288,17,1.530,57,8.897,,,,,0.307
2002,1pa030300,5906.460,9,5,656.270,31.889,4,3.572,6,5.349,,,,,
2002,1pa030301,228725.180,726,29,315.050,36.814,21,3.778,59,16.582,,,,,0.288
2002,1pa030302,46900.500,218,5,215.140,40.229,4,1.237,23,9.904,,,,,0.300
2002,1pa030303,176576.720,666,14,265.130,40.012,12,1.320,40,8.459,,,,,0.230
2002,1pa030304,335094.730,913,23,367.030,40.861,16,1.950,62,14.006,,,,,0.310
2002,1pa030305,509560.070,1570,153,324.560,36.264,47,7.862,99,34.079,,,,,0.274
2002,1pa030306,78131.310,371,8,210.600,41.733,7,1.533,29,7.568,,,,,0.341
2002,1pa030307,63604.780,183,2,347.570,41.317,2,1.034,17,6.518,,,,,0.266
2002,1pa030308,109862.890,320,12,343.320,38.059,9,1.625,42,16.432,,,,,0.449
2002,1pa030309,107680.830,359,10,299.950,34.025,7,1.699,36,11.199,,,,,0.283
2002,1pa030310,384922.220,1132,73,340.040,35.800,40,8.036,92,32.839,,,,,0.323
2002,1pa030400,518751.040,1296,41,400.270,37.470,18,2.628,62,5.113,,,,,0.327
2002,1pa030401,341247.200,935,31,364.970,35.039,21,2.488,69,13.449,,,,,0.280
2002,1pa030402,913543.920,2169,69,421.180,35.169,35,6.162,109,19.708,,,,,0.330
2002,1pa030403,1330543.870,3113,152,427.420,30.970,49,9.462,113,23.558,,,,,0.356
2002,1pa030404,1309587.490,3816,237,343.180,34.322,49,5.559,123,19.222,,,,,0.310
2002,1pa040000,947229.830,1934,208,489.780,33.837,72,18.804,134,44.215,,,,,0.398
2002,1pa040001,248747.610,599,12,415.270,34.165,9,1.688,48,12.158,,,,,0.326
2002,1pa040002,175357.570,422,35,415.540,34.031,5,2.150,50,15.397,,,,,0.291
2002,1pa040003,884581.920,1886,135,469.030,33.129,34,7.106,116,37.506,,,,,0.303
2002,1pa040100,107572.650,373,14,288.400,36.054,8,1.612,29,11.213,,,,,0.221
2002,1pa040101,7659926.940,14137,1003,541.840,32.681,168,44.036,258,67.824,,,,,0.378
2002,1pa040102,55661.410,219,4,254.160,39.922,3,1.060,8,1.914,,,,,0.191
2002,1pa040103,169357.650,508,20,333.380,36.457,15,2.345,34,4.337,,,,,0.312
2002,1pa040104,8450.490,14,6,603.610,34.214,3,2.664,7,5.640,,,,,0.415
2002,1pa040200,106847.950,347,21,307.920,35.268,13,3.483,49,13.210,,,,,0.214
2002,1pa040201,1854685.820,2103,39,881.920,34.402,16,2.249,71,11.469,,,,,0.396
2002,1pa040202,1084407.080,3186,152,340.370,31.963,52,10.754,122,26.062,,,,,0.278
2002,1pa040203,537867.800,1372,79,392.030,32.609,30,5.666,79,24.151,,,,,0.332
2002,1pa040204,3516672.180,9473,578,371.230,33.128,103,14.659,205,40.123,,,,,0.337
2002,1pa040205,1397076.580,3823,240,365.440,32.896,72,9.927,131,25.093,,,,,0.308
2002,1pa040206,847733.160,2458,102,344.890,31.923,34,9.668,118,25.646,,,,,0.318
2002,1pa040300,193897.950,494,41,392.510,34.383,8,2.786,56,23.580,,,,,0.282
2002,1pa040301,204012.970,426,26,478.900,34.141,21,8.418,75,34.853,,,,,0.362
2002,1pa040302,150840.120,420,43,359.140,34.271,10,2.818,60,19.444,,,,,0.267
2002,1pa040303,109426.260,179,25,611.320,32.307,15,10.423,45,22.647,,,,,0.496
2002,1pa040304,9713289.170,13289,422,730.930,33.172,110,13.851,234,65.026,,,,,0.396
2002,1pa040400,37627.930,104,22,361.810,33.779,9,4.513,19,8.551,,,,,0.253
2002,1pa040401,174177.610,390,32,446.610,32.959,9,3.116,47,19.197,,,,,0.291
2002,1pa040402,2319118.450,5673,435,408.800,31.829,112,22.855,179,48.271,,,,,0.326
2002,1pa040403,373379.200,808,68,462.100,34.754,28,6.084,74,33.807,,,,,0.339
2002,1pa040404,504929.690,1417,70,356.340,32.981,33,3.709,66,9.659,,,,,0.278
2002,1pa040405,238495.030,596,18,400.160,32.862,5,1.784,41,12.893,,,,,0.260
2002,1pa040406,1447395.950,3413,222,424.080,31.974,61,11.901,133,27.563,,,,,0.305
2002,1pa040500,87072.640,208,24,418.620,35.370,6,3.128,40,16.585,,,,,0.283
2002,1pa040501,209437.790,433,41,483.690,33.963,8,3.049,43,12.795,,,,,0.298
2002,1pa040502,315759.840,696,41,453.680,33.614,18,2.730,75,22.661,,,,,0.360
2002,1pa040503,442578.080,782,97,565.960,33.408,33,6.544,83,22.634,,,,,0.471
2002,1pa040504,622751.460,1414,104,440.420,32.723,43,8.849,120,41.317,,,,,0.351
2002,1pa040600,906029.220,1699,83,533.270,32.766,38,7.321,112,30.851,,,,,0.432
2002,1pa040601,525502.700,1230,52,427.240,33.242,24,6.981,96,27.324,,,,,0.263
2002,1pa040602,822669.030,2249,149,365.790,31.722,48,9.554,106,28.809,,,,,0.271
2002,1pa040603,174768.530,384,18,455.130,32.906,6,2.205,46,17.507,,,,,0.268
2002,1pa040604,283397.660,738,70,384.010,31.191,32,7.581,68,18.255,,,,,0.292
2002,1pa040605,7015762.640,9621,369,729.210,34.065,103,12.967,216,65.358,,,,,0.453
2002,1pa050000,2357525.880,5119,600,460.540,32.603,135,39.424,203,46.322,,,,,0.367
2002,1pa050001,240817.960,675,18,356.770,33.535,12,3.496,56,13.879,,,,,0.261
2002,1pa050002,32390.880,77,17,420.660,31.260,16,11.858,29,20.598,,,,,0.359
2002,1pa050003,296707.660,618,34,480.110,34.314,24,3.644,56,14.746,,,,,0.316
2002,1pa050004,58480.160,157,12,372.490,31.057,8,3.839,42,24.134,,,,,0.302
2002,1pa050005,356835.200,646,29,552.380,35.252,11,3.439,67,25.940,,,,,0.375
2002,1pa050006,630399.120,1548,90,407.240,32.671,40,6.622,86,27.320,,,,,0.309
2002,1pa050007,85806.350,234,15,366.690,35.500,8,2.166,35,12.783,,,,,0.355
2002,1pa050100,8810.820,8,2,1101.350,31.125,2,1.755,3,2.460,,,,,
2002,1pa050101,2863024.900,5983,356,478.530,33.917,109,8.774,190,38.116,,,,,0.381
2002,1pa050102,218257.750,347,7,628.990,36.334,7,1.962,44,19.633,,,,,0.447
2002,1pa050103,613306.560,1427,125,429.790,30.917,48,7.471,101,25.755,,,,,0.282
2002,1pa050104,266360.350,745,34,357.530,34.121,24,2.743,59,17.050,,,,,0.324
2002,1pa050105,130187.350,384,23,339.030,31.443,14,3.509,47,18.741,,,,,0.288
2002,1ro000000,405984.690,1075,107,377.660,32.388,48,8.940,90,26.119,,,,,0.311
2002,1ro000001,287732.450,711,85,404.690,32.271,40,8.334,67,20.933,,,,,0.237
2002,1ro000002,413087.230,890,104,464.140,32.017,43,8.442,82,29.632,,,,,0.379
2002,1ro000003,188216.530,464,30,405.640,32.685,18,4.612,52,25.534,,,,,0.261
2002,1ro000100,268470.060,622,58,431.620,31.407,31,5.975,58,25.153,,,,,0.286
2002,1ro000101,3700916.750,8543,1013,433.210,31.280,159,47.371,236,63.853,,,,,0.311
2002,1ro000102,95593.720,232,25,412.040,33.522,13,2.852,40,20.342,,,,,0.315
2002,1ro000103,536086.820,1329,111,403.380,31.536,43,6.924,95,28.292,,,,,0.340
2002,1ro000104,194142.270,525,72,369.800,31.126,39,12.581,59,22.127,,,,,0.250
2002,1ro000105,191220.190,451,22,423.990,34.778,8,1.567,54,20.573,,,,,0.337
2002,1ro000106,113687.830,290,12,392.030,31.766,10,2.468,42,20.951,,,,,0.259
2002,1ro000200,631396.650,1440,192,438.470,32.216,64,12.296,115,37.595,,,,,0.338
2002,1ro000201,190440.350,464,44,410.430,32.304,22,3.260,52,24.397,,,,,0.296
2002,1ro000202,4252959.940,8417,961,505.280,31.252,173,56.668,247,74.044,,,,,0.397
2002,1ro000203,77508.990,208,15,372.640,36.173,10,2.547,33,16.170,,,,,0.171
2002,1ro000204,911867.380,2275,271,400.820,31.096,75,17.778,133,38.138,,,,,0.291
2002,1ro000205,223790.910,446,34,501.770,33.305,22,3.491,51,20.892,,,,,0.334
2002,1ro000206,90772.530,247,23,367.500,34.773,14,3.502,36,18.391,,,,,0.238
2002,1ro000207,1651749.980,4721,520,349.870,30.827,125,33.011,187,42.340,,,,,0.267
2002,1ro000208,244850.390,612,64,400.080,33.338,39,6.202,76,29.744,,,,,0.337
2002,1ro000300,117959.000,350,42,337.030,35.251,23,3.535,36,14.603,,,,,0.249
2002,1ro000301,524387.410,1275,185,411.280,31.657,65,15.415,109,38.409,,,,,0.339
2002,1ro000302,534053.160,1370,196,389.820,31.213,65,18.478,131,43.558,,,,,0.312
2002,1ro000303,181668.840,401,40,453.040,33.693,17,3.679,52,23.625,,,,,0.299
2002,1ro000304,90285.400,209,8,431.990,33.560,6,1.661,32,17.925,,,,,0.314
2002,1ro000400,217410.110,361,9,602.240,33.540,7,1.681,46,16.116,,,,,0.283
2002,1ro000401,2431717.570,5558,466,437.520,30.537,111,23.115,180,42.739,,,,,0.327
2002,1ro000402,6639487.800,14438,1483,459.860,31.862,202,56.441,267,67.052,,,,,0.365
2002,1ro000403,298351.560,715,79,417.280,32.517,37,8.917,75,25.679,,,,,0.332
2002,1ro000404,87569.100,236,23,371.060,32.953,15,3.135,38,17.997,,,,,0.269
2002,1ro000405,1425370.750,3243,384,439.520,31.550,90,28.009,164,51.060,,,,,0.344
2002,1ro000406,591018.010,1362,182,433.930,32.538,56,14.119,108,38.085,,,,,0.338
2002,1ro000407,109292.700,296,12,369.230,33.416,10,2.431,32,15.269,,,,,0.277
2002,1ro000408,181244.930,380,33,476.960,32.132,17,4.048,56,22.943,,,,,0.274
2002,1ro000409,147789.480,400,44,369.470,32.663,27,5.752,54,15.616,,,,,0.310
2002,1ro000410,193731.990,403,27,480.730,32.943,15,2.598,44,16.666,,,,,0.365
2002,1ro000500,281123.750,615,54,457.110,33.764,16,4.128,60,19.895,,,,,0.359
2002,1ro000501,73341.620,207,12,354.310,33.391,7,1.909,36,16.797,,,,,0.263
2002,1ro000502,1795963.700,4279,556,419.720,31.503,120,40.172,171,43.782,,,,,0.321
2002,1ro000503,94405.860,217,15,435.050,34.945,6,1.346,35,15.395,,,,,0.327
2002,1ro000504,132368.350,252,18,525.270,32.290,14,2.007,35,16.599,,,,,0.402
2002,1ro000505,4226616.740,8544,964,494.690,31.559,183,51.542,247,69.188,,,,,0.379
2002,1ro010000,196649.770,469,54,419.300,33.533,33,4.565,55,23.821,,,,,0.350
2002,1ro010001,819230.760,2104,274,389.370,34.176,88,19.085,116,29.213,,,,,0.301
2002,1ro010002,330039.060,799,69,413.070,30.467,23,6.175,65,22.457,,,,,0.266
2002,1ro010100,619601.320,1568,130,395.150,29.492,41,7.591,91,20.021,,,,,0.242
2002,1ro010101,157984.940,403,24,392.020,32.467,13,4.453,54,21.993,,,,,0.233
2002,1ro010102,319528.080,717,49,445.650,33.297,25,5.006,72,25.038,,,,,0.323
2002,1ro010103,132336.000,276,24,479.480,27.986,11,4.032,29,10.638,,,,,0.255
2002,1ro010104,277795.970,575,27,483.120,34.311,21,4.742,76,30.013,,,,,0.313
2002,1ro010105,296645.110,748,51,396.580,32.873,23,4.679,44,14.548,,,,,0.233
