"Tabela 202 - População residente, por sexo e situação do domicílio"
"Variável - População residente (Pessoas)"
"Nível";"Cód.";"Município";"Situação do domicílio";"Ano x Sexo"
"Nível";"Cód.";"Município";"Situação do domicílio";"1980"
"Nível";"Cód.";"Município";"Situação do domicílio";"Total";"Homens";"Mulheres"
"MU";"3171105";"Veríssimo (MG)";"Total";"3414";"1842";"1572"
"MU";"3171105";"Veríssimo (MG)";"Urbana";"1171";"588";"583"
"MU";"3171105";"Veríssimo (MG)";"Rural";"2243";"1254";"989"
"MU";"3171154";"Vermelho Novo (MG)";"Total";"...";"...";"..."
"MU";"3171154";"Vermelho Novo (MG)";"Urbana";"...";"...";"..."
"MU";"3171154";"Vermelho Novo (MG)";"Rural";"...";"...";"..."
"MU";"3171204";"Vespasiano (MG)";"Total";"25046";"12701";"12345"
"MU";"3171204";"Vespasiano (MG)";"Urbana";"21096";"10591";"10505"
"MU";"3171204";"Vespasiano (MG)";"Rural";"3950";"2110";"1840"
"MU";"3171303";"Viçosa (MG)";"Total";"38626";"19162";"19464"
"MU";"3171303";"Viçosa (MG)";"Urbana";"31110";"15231";"15879"
"MU";"3171303";"Viçosa (MG)";"Rural";"7516";"3931";"3585"
"MU";"3171402";"Vieiras (MG)";"Total";"4114";"2180";"1934"
"MU";"3171402";"Vieiras (MG)";"Urbana";"1180";"614";"566"
"MU";"3171402";"Vieiras (MG)";"Rural";"2934";"1566";"1368"
"MU";"3171501";"Mathias Lobato (MG)";"Total";"3053";"1549";"1504"
"MU";"3171501";"Mathias Lobato (MG)";"Urbana";"2074";"1044";"1030"
"MU";"3171501";"Mathias Lobato (MG)";"Rural";"979";"505";"474"
"MU";"3171600";"Virgem da Lapa (MG)";"Total";"13829";"6739";"7090"
"MU";"3171600";"Virgem da Lapa (MG)";"Urbana";"3378";"1597";"1781"
"MU";"3171600";"Virgem da Lapa (MG)";"Rural";"10451";"5142";"5309"
"MU";"3171709";"Virgínia (MG)";"Total";"8166";"4137";"4029"
"MU";"3171709";"Virgínia (MG)";"Urbana";"1997";"968";"1029"
"MU";"3171709";"Virgínia (MG)";"Rural";"6169";"3169";"3000"
"MU";"3171808";"Virginópolis (MG)";"Total";"9926";"4810";"5116"
"MU";"3171808";"Virginópolis (MG)";"Urbana";"3376";"1469";"1907"
"MU";"3171808";"Virginópolis (MG)";"Rural";"6550";"3341";"3209"
"MU";"3171907";"Virgolândia (MG)";"Total";"9111";"4609";"4502"
"MU";"3171907";"Virgolândia (MG)";"Urbana";"3004";"1482";"1522"
"MU";"3171907";"Virgolândia (MG)";"Rural";"6107";"3127";"2980"
"MU";"3172004";"Visconde do Rio Branco (MG)";"Total";"26257";"12859";"13398"
"MU";"3172004";"Visconde do Rio Branco (MG)";"Urbana";"17297";"8275";"9022"
"MU";"3172004";"Visconde do Rio Branco (MG)";"Rural";"8960";"4584";"4376"
"MU";"3172103";"Volta Grande (MG)";"Total";"4765";"2415";"2350"
"MU";"3172103";"Volta Grande (MG)";"Urbana";"2621";"1284";"1337"
"MU";"3172103";"Volta Grande (MG)";"Rural";"2144";"1131";"1013"
"MU";"3172202";"Wenceslau Braz (MG)";"Total";"2528";"1323";"1205"
"MU";"3172202";"Wenceslau Braz (MG)";"Urbana";"1035";"526";"509"
"MU";"3172202";"Wenceslau Braz (MG)";"Rural";"1493";"797";"696"
"MU";"3200102";"Afonso Cláudio (ES)";"Total";"48288";"24721";"23567"
"MU";"3200102";"Afonso Cláudio (ES)";"Urbana";"9715";"4773";"4942"
"MU";"3200102";"Afonso Cláudio (ES)";"Rural";"38573";"19948";"18625"
"MU";"3200136";"Águia Branca (ES)";"Total";"...";"...";"..."
"MU";"3200136";"Águia Branca (ES)";"Urbana";"...";"...";"..."
"MU";"3200136";"Águia Branca (ES)";"Rural";"...";"...";"..."
"MU";"3200169";"Água Doce do Norte (ES)";"Total";"...";"...";"..."
"MU";"3200169";"Água Doce do Norte (ES)";"Urbana";"...";"...";"..."
"MU";"3200169";"Água Doce do Norte (ES)";"Rural";"...";"...";"..."
"MU";"3200201";"Alegre (ES)";"Total";"33519";"16949";"16570"
"MU";"3200201";"Alegre (ES)";"Urbana";"13591";"6456";"7135"
"MU";"3200201";"Alegre (ES)";"Rural";"19928";"10493";"9435"
"MU";"3200300";"Alfredo Chaves (ES)";"Total";"10726";"5529";"5197"
"MU";"3200300";"Alfredo Chaves (ES)";"Urbana";"2982";"1475";"1507"
"MU";"3200300";"Alfredo Chaves (ES)";"Rural";"7744";"4054";"3690"
"MU";"3200359";"Alto Rio Novo (ES)";"Total";"...";"...";"..."
"MU";"3200359";"Alto Rio Novo (ES)";"Urbana";"...";"...";"..."
"MU";"3200359";"Alto Rio Novo (ES)";"Rural";"...";"...";"..."
"MU";"3200409";"Anchieta (ES)";"Total";"11413";"5966";"5447"
"MU";"3200409";"Anchieta (ES)";"Urbana";"6131";"3167";"2964"
"MU";"3200409";"Anchieta (ES)";"Rural";"5282";"2799";"2483"
"MU";"3200508";"Apiacá (ES)";"Total";"6510";"3378";"3132"
"MU";"3200508";"Apiacá (ES)";"Urbana";"2642";"1323";"1319"
"MU";"3200508";"Apiacá (ES)";"Rural";"3868";"2055";"1813"
"MU";"3200607";"Aracruz (ES)";"Total";"35791";"18879";"16912"
"MU";"3200607";"Aracruz (ES)";"Urbana";"27400";"14357";"13043"
"MU";"3200607";"Aracruz (ES)";"Rural";"8391";"4522";"3869"
"MU";"3200706";"Atílio Vivácqua (ES)";"Total";"5952";"3113";"2839"
"MU";"3200706";"Atílio Vivácqua (ES)";"Urbana";"1419";"691";"728"
"MU";"3200706";"Atílio Vivácqua (ES)";"Rural";"4533";"2422";"2111"
"MU";"3200805";"Baixo Guandu (ES)";"Total";"25933";"12891";"13042"
"MU";"3200805";"Baixo Guandu (ES)";"Urbana";"15038";"7328";"7710"
"MU";"3200805";"Baixo Guandu (ES)";"Rural";"10895";"5563";"5332"
"MU";"3200904";"Barra de São Francisco (ES)";"Total";"51519";"26252";"25267"
"MU";"3200904";"Barra de São Francisco (ES)";"Urbana";"16935";"8136";"8799"
"MU";"3200904";"Barra de São Francisco (ES)";"Rural";"34584";"18116";"16468"
"MU";"3201001";"Boa Esperança (ES)";"Total";"11109";"5665";"5444"
"MU";"3201001";"Boa Esperança (ES)";"Urbana";"3404";"1669";"1735"
"MU";"3201001";"Boa Esperança (ES)";"Rural";"7705";"3996";"3709"
"MU";"3201100";"Bom Jesus do Norte (ES)";"Total";"6573";"3193";"3380"
"MU";"3201100";"Bom Jesus do Norte (ES)";"Urbana";"5614";"2670";"2944"
"MU";"3201100";"Bom Jesus do Norte (ES)";"Rural";"959";"523";"436"
"MU";"3201159";"Brejetuba (ES)";"Total";"...";"...";"..."
"MU";"3201159";"Brejetuba (ES)";"Urbana";"...";"...";"..."
"MU";"3201159";"Brejetuba (ES)";"Rural";"...";"...";"..."
"MU";"3201209";"Cachoeiro de Itapemirim (ES)";"Total";"123686";"61600";"62086"
"MU";"3201209";"Cachoeiro de Itapemirim (ES)";"Urbana";"90467";"44169";"46298"
"MU";"3201209";"Cachoeiro de Itapemirim (ES)";"Rural";"33219";"17431";"15788"
"MU";"3201308";"Cariacica (ES)";"Total";"189099";"94677";"94422"
"MU";"3201308";"Cariacica (ES)";"Urbana";"185298";"92629";"92669"
"MU";"3201308";"Cariacica (ES)";"Rural";"3801";"2048";"1753"
"MU";"3201407";"Castelo (ES)";"Total";"25885";"13286";"12599"
"MU";"3201407";"Castelo (ES)";"Urbana";"9667";"4749";"4918"
"MU";"3201407";"Castelo (ES)";"Rural";"16218";"8537";"7681"
"MU";"3201506";"Colatina (ES)";"Total";"111678";"56135";"55543"
"MU";"3201506";"Colatina (ES)";"Urbana";"68096";"33263";"34833"
"MU";"3201506";"Colatina (ES)";"Rural";"43582";"22872";"20710"
"MU";"3201605";"Conceição da Barra (ES)";"Total";"28384";"14177";"14207"
"MU";"3201605";"Conceição da Barra (ES)";"Urbana";"6984";"3379";"3605"
"MU";"3201605";"Conceição da Barra (ES)";"Rural";"21400";"10798";"10602"
"MU";"3201704";"Conceição do Castelo (ES)";"Total";"17324";"8990";"8334"
"MU";"3201704";"Conceição do Castelo (ES)";"Urbana";"4864";"2494";"2370"
"MU";"3201704";"Conceição do Castelo (ES)";"Rural";"12460";"6496";"5964"
"MU";"3201803";"Divino de São Lourenço (ES)";"Total";"3419";"1765";"1654"
"MU";"3201803";"Divino de São Lourenço (ES)";"Urbana";"486";"254";"232"
"MU";"3201803";"Divino de São Lourenço (ES)";"Rural";"2933";"1511";"1422"
"MU";"3201902";"Domingos Martins (ES)";"Total";"27584";"14232";"13352"
"MU";"3201902";"Domingos Martins (ES)";"Urbana";"5244";"2591";"2653"
"MU";"3201902";"Domingos Martins (ES)";"Rural";"22340";"11641";"10699"
"MU";"3202009";"Dores do Rio Preto (ES)";"Total";"4008";"2049";"1959"
"MU";"3202009";"Dores do Rio Preto (ES)";"Urbana";"988";"464";"524"
"MU";"3202009";"Dores do Rio Preto (ES)";"Rural";"3020";"1585";"1435"
"MU";"3202108";"Ecoporanga (ES)";"Total";"31399";"15858";"15541"
"MU";"3202108";"Ecoporanga (ES)";"Urbana";"9541";"4610";"4931"
"MU";"3202108";"Ecoporanga (ES)";"Rural";"21858";"11248";"10610"
"MU";"3202207";"Fundão (ES)";"Total";"9215";"4791";"4424"
"MU";"3202207";"Fundão (ES)";"Urbana";"5750";"2916";"2834"
"MU";"3202207";"Fundão (ES)";"Rural";"3465";"1875";"1590"
"MU";"3202256";"Governador Lindenberg (ES)";"Total";"...";"...";"..."
"MU";"3202256";"Governador Lindenberg (ES)";"Urbana";"...";"...";"..."
"MU";"3202256";"Governador Lindenberg (ES)";"Rural";"...";"...";"..."
"MU";"3202306";"Guaçuí (ES)";"Total";"19405";"9638";"9767"
"MU";"3202306";"Guaçuí (ES)";"Urbana";"13145";"6369";"6776"
"MU";"3202306";"Guaçuí (ES)";"Rural";"6260";"3269";"2991"
"MU";"3202405";"Guarapari (ES)";"Total";"38500";"19634";"18866"
"MU";"3202405";"Guarapari (ES)";"Urbana";"32135";"16218";"15917"
"MU";"3202405";"Guarapari (ES)";"Rural";"6365";"3416";"2949"
"MU";"3202454";"Ibatiba (ES)";"Total";"...";"...";"..."
"MU";"3202454";"Ibatiba (ES)";"Urbana";"...";"...";"..."
"MU";"3202454";"Ibatiba (ES)";"Rural";"...";"...";"..."
"MU";"3202504";"Ibiraçu (ES)";"Total";"20234";"10309";"9925"
"MU";"3202504";"Ibiraçu (ES)";"Urbana";"12716";"6329";"6387"
"MU";"3202504";"Ibiraçu (ES)";"Rural";"7518";"3980";"3538"
"MU";"3202553";"Ibitirama (ES)";"Total";"...";"...";"..."
"MU";"3202553";"Ibitirama (ES)";"Urbana";"...";"...";"..."
"MU";"3202553";"Ibitirama (ES)";"Rural";"...";"...";"..."
"MU";"3202603";"Iconha (ES)";"Total";"8282";"4283";"3999"
"MU";"3202603";"Iconha (ES)";"Urbana";"2208";"1133";"1075"
"MU";"3202603";"Iconha (ES)";"Rural";"6074";"3150";"2924"
"MU";"3202652";"Irupi (ES)";"Total";"...";"...";"..."
"MU";"3202652";"Irupi (ES)";"Urbana";"...";"...";"..."
"MU";"3202652";"Irupi (ES)";"Rural";"...";"...";"..."
"MU";"3202702";"Itaguaçu (ES)";"Total";"13266";"6829";"6437"
"MU";"3202702";"Itaguaçu (ES)";"Urbana";"4495";"2206";"2289"
"MU";"3202702";"Itaguaçu (ES)";"Rural";"8771";"4623";"4148"
"MU";"3202801";"Itapemirim (ES)";"Total";"35113";"17909";"17204"
"MU";"3202801";"Itapemirim (ES)";"Urbana";"17360";"8719";"8641"
"MU";"3202801";"Itapemirim (ES)";"Rural";"17753";"9190";"8563"
"MU";"3202900";"Itarana (ES)";"Total";"8925";"4502";"4423"
"MU";"3202900";"Itarana (ES)";"Urbana";"2096";"1000";"1096"
"MU";"3202900";"Itarana (ES)";"Rural";"6829";"3502";"3327"
"MU";"3203007";"Iúna (ES)";"Total";"37622";"19440";"18182"
"MU";"3203007";"Iúna (ES)";"Urbana";"11331";"5591";"5740"
"MU";"3203007";"Iúna (ES)";"Rural";"26291";"13849";"12442"
"MU";"3203056";"Jaguaré (ES)";"Total";"...";"...";"..."
"MU";"3203056";"Jaguaré (ES)";"Urbana";"...";"...";"..."
"MU";"3203056";"Jaguaré (ES)";"Rural";"...";"...";"..."
"MU";"3203106";"Jerônimo Monteiro (ES)";"Total";"8291";"4234";"4057"
"MU";"3203106";"Jerônimo Monteiro (ES)";"Urbana";"3494";"1707";"1787"
"MU";"3203106";"Jerônimo Monteiro (ES)";"Rural";"4797";"2527";"2270"
"MU";"3203130";"João Neiva (ES)";"Total";"...";"...";"..."
"MU";"3203130";"João Neiva (ES)";"Urbana";"...";"...";"..."
"MU";"3203130";"João Neiva (ES)";"Rural";"...";"...";"..."
"MU";"3203163";"Laranja da Terra (ES)";"Total";"...";"...";"..."
"MU";"3203163";"Laranja da Terra (ES)";"Urbana";"...";"...";"..."
"MU";"3203163";"Laranja da Terra (ES)";"Rural";"...";"...";"..."
"MU";"3203205";"Linhares (ES)";"Total";"123163";"63039";"60124"
"MU";"3203205";"Linhares (ES)";"Urbana";"56772";"28409";"28363"
"MU";"3203205";"Linhares (ES)";"Rural";"66391";"34630";"31761"
"MU";"3203304";"Mantenópolis (ES)";"Total";"13631";"6993";"6638"
"MU";"3203304";"Mantenópolis (ES)";"Urbana";"3931";"1965";"1966"
"MU";"3203304";"Mantenópolis (ES)";"Rural";"9700";"5028";"4672"
"MU";"3203320";"Marataízes (ES)";"Total";"...";"...";"..."
"MU";"3203320";"Marataízes (ES)";"Urbana";"...";"...";"..."
"MU";"3203320";"Marataízes (ES)";"Rural";"...";"...";"..."
"MU";"3203346";"Marechal Floriano (ES)";"Total";"...";"...";"..."
"MU";"3203346";"Marechal Floriano (ES)";"Urbana";"...";"...";"..."
"MU";"3203346";"Marechal Floriano (ES)";"Rural";"...";"...";"..."
"MU";"3203353";"Marilândia (ES)";"Total";"...";"...";"..."
"MU";"3203353";"Marilândia (ES)";"Urbana";"...";"...";"..."
"MU";"3203353";"Marilândia (ES)";"Rural";"...";"...";"..."
"MU";"3203403";"Mimoso do Sul (ES)";"Total";"23275";"11962";"11313"
"MU";"3203403";"Mimoso do Sul (ES)";"Urbana";"8953";"4398";"4555"
"MU";"3203403";"Mimoso do Sul (ES)";"Rural";"14322";"7564";"6758"
"MU";"3203502";"Montanha (ES)";"Total";"17394";"8812";"8582"
"MU";"3203502";"Montanha (ES)";"Urbana";"11169";"5479";"5690"
"MU";"3203502";"Montanha (ES)";"Rural";"6225";"3333";"2892"
"MU";"3203601";"Mucurici (ES)";"Total";"11531";"5913";"5618"
"MU";"3203601";"Mucurici (ES)";"Urbana";"1111";"555";"556"
"MU";"3203601";"Mucurici (ES)";"Rural";"10420";"5358";"5062"
"MU";"3203700";"Muniz Freire (ES)";"Total";"18964";"9849";"9115"
"MU";"3203700";"Muniz Freire (ES)";"Urbana";"4129";"2073";"2056"
"MU";"3203700";"Muniz Freire (ES)";"Rural";"14835";"7776";"7059"
"MU";"3203809";"Muqui (ES)";"Total";"12565";"6396";"6169"
"MU";"3203809";"Muqui (ES)";"Urbana";"5608";"2695";"2913"
"MU";"3203809";"Muqui (ES)";"Rural";"6957";"3701";"3256"
"MU";"3203908";"Nova Venécia (ES)";"Total";"45660";"23553";"22107"
"MU";"3203908";"Nova Venécia (ES)";"Urbana";"16988";"8488";"8500"
"MU";"3203908";"Nova Venécia (ES)";"Rural";"28672";"15065";"13607"
"MU";"3204005";"Pancas (ES)";"Total";"30095";"15623";"14472"
"MU";"3204005";"Pancas (ES)";"Urbana";"7550";"3800";"3750"
"MU";"3204005";"Pancas (ES)";"Rural";"22545";"11823";"10722"
"MU";"3204054";"Pedro Canário (ES)";"Total";"...";"...";"..."
"MU";"3204054";"Pedro Canário (ES)";"Urbana";"...";"...";"..."
"MU";"3204054";"Pedro Canário (ES)";"Rural";"...";"...";"..."
"MU";"3204104";"Pinheiros (ES)";"Total";"20045";"10187";"9858"
"MU";"3204104";"Pinheiros (ES)";"Urbana";"11857";"5902";"5955"
"MU";"3204104";"Pinheiros (ES)";"Rural";"8188";"4285";"3903"
"MU";"3204203";"Piúma (ES)";"Total";"5345";"2701";"2644"
"MU";"3204203";"Piúma (ES)";"Urbana";"3929";"1947";"1982"
"MU";"3204203";"Piúma (ES)";"Rural";"1416";"754";"662"
"MU";"3204252";"Ponto Belo (ES)";"Total";"...";"...";"..."
"MU";"3204252";"Ponto Belo (ES)";"Urbana";"...";"...";"..."
"MU";"3204252";"Ponto Belo (ES)";"Rural";"...";"...";"..."
"MU";"3204302";"Presidente Kennedy (ES)";"Total";"9801";"5125";"4676"
"MU";"3204302";"Presidente Kennedy (ES)";"Urbana";"1023";"506";"517"
"MU";"3204302";"Presidente Kennedy (ES)";"Rural";"8778";"4619";"4159"
"MU";"3204351";"Rio Bananal (ES)";"Total";"...";"...";"..."
"MU";"3204351";"Rio Bananal (ES)";"Urbana";"...";"...";"..."
"MU";"3204351";"Rio Bananal (ES)";"Rural";"...";"...";"..."
"MU";"3204401";"Rio Novo do Sul (ES)";"Total";"8900";"4603";"4297"
"MU";"3204401";"Rio Novo do Sul (ES)";"Urbana";"3503";"1726";"1777"
"MU";"3204401";"Rio Novo do Sul (ES)";"Rural";"5397";"2877";"2520"
"MU";"3204500";"Santa Leopoldina (ES)";"Total";"24664";"12738";"11926"
"MU";"3204500";"Santa Leopoldina (ES)";"Urbana";"2660";"1346";"1314"
"MU";"3204500";"Santa Leopoldina (ES)";"Rural";"22004";"11392";"10612"
"MU";"3204559";"Santa Maria de Jetibá (ES)";"Total";"...";"...";"..."
"MU";"3204559";"Santa Maria de Jetibá (ES)";"Urbana";"...";"...";"..."
"MU";"3204559";"Santa Maria de Jetibá (ES)";"Rural";"...";"...";"..."
"MU";"3204609";"Santa Teresa (ES)";"Total";"25991";"13475";"12516"
"MU";"3204609";"Santa Teresa (ES)";"Urbana";"6716";"3362";"3354"
"MU";"3204609";"Santa Teresa (ES)";"Rural";"19275";"10113";"9162"
"MU";"3204658";"São Domingos do Norte (ES)";"Total";"...";"...";"..."
"MU";"3204658";"São Domingos do Norte (ES)";"Urbana";"...";"...";"..."
"MU";"3204658";"São Domingos do Norte (ES)";"Rural";"...";"...";"..."
"MU";"3204708";"São Gabriel da Palha (ES)";"Total";"42296";"21677";"20619"
"MU";"3204708";"São Gabriel da Palha (ES)";"Urbana";"15097";"7459";"7638"
"MU";"3204708";"São Gabriel da Palha (ES)";"Rural";"27199";"14218";"12981"
"MU";"3204807";"São José do Calçado (ES)";"Total";"9141";"4668";"4473"
"MU";"3204807";"São José do Calçado (ES)";"Urbana";"4393";"2165";"2228"
"MU";"3204807";"São José do Calçado (ES)";"Rural";"4748";"2503";"2245"
"MU";"3204906";"São Mateus (ES)";"Total";"55080";"28152";"26928"
"MU";"3204906";"São Mateus (ES)";"Urbana";"27472";"13646";"13826"
"MU";"3204906";"São Mateus (ES)";"Rural";"27608";"14506";"13102"
"MU";"3204955";"São Roque do Canaã (ES)";"Total";"...";"...";"..."
"MU";"3204955";"São Roque do Canaã (ES)";"Urbana";"...";"...";"..."
"MU";"3204955";"São Roque do Canaã (ES)";"Rural";"...";"...";"..."
"MU";"3205002";"Serra (ES)";"Total";"82568";"42483";"40085"
"MU";"3205002";"Serra (ES)";"Urbana";"80300";"41276";"39024"
"MU";"3205002";"Serra (ES)";"Rural";"2268";"1207";"1061"
"MU";"3205010";"Sooretama (ES)";"Total";"...";"...";"..."
"MU";"3205010";"Sooretama (ES)";"Urbana";"...";"...";"..."
"MU";"3205010";"Sooretama (ES)";"Rural";"...";"...";"..."
"MU";"3205036";"Vargem Alta (ES)";"Total";"...";"...";"..."
"MU";"3205036";"Vargem Alta (ES)";"Urbana";"...";"...";"..."
"MU";"3205036";"Vargem Alta (ES)";"Rural";"...";"...";"..."
"MU";"3205069";"Venda Nova do Imigrante (ES)";"Total";"...";"...";"..."
"MU";"3205069";"Venda Nova do Imigrante (ES)";"Urbana";"...";"...";"..."
"MU";"3205069";"Venda Nova do Imigrante (ES)";"Rural";"...";"...";"..."
"MU";"3205101";"Viana (ES)";"Total";"23440";"12105";"11335"
"MU";"3205101";"Viana (ES)";"Urbana";"18631";"9554";"9077"
"MU";"3205101";"Viana (ES)";"Rural";"4809";"2551";"2258"
"MU";"3205150";"Vila Pavão (ES)";"Total";"...";"...";"..."
"MU";"3205150";"Vila Pavão (ES)";"Urbana";"...";"...";"..."
"MU";"3205150";"Vila Pavão (ES)";"Rural";"...";"...";"..."
"MU";"3205176";"Vila Valério (ES)";"Total";"...";"...";"..."
"MU";"3205176";"Vila Valério (ES)";"Urbana";"...";"...";"..."
"MU";"3205176";"Vila Valério (ES)";"Rural";"...";"...";"..."
"MU";"3205200";"Vila Velha (ES)";"Total";"203401";"99885";"103516"
"MU";"3205200";"Vila Velha (ES)";"Urbana";"202375";"99340";"103035"
"MU";"3205200";"Vila Velha (ES)";"Rural";"1026";"545";"481"
"MU";"3205309";"Vitória (ES)";"Total";"207736";"98770";"108966"
"MU";"3205309";"Vitória (ES)";"Urbana";"207736";"98770";"108966"
"MU";"3205309";"Vitória (ES)";"Rural";"-";"-";"-"
"MU";"3300100";"Angra dos Reis (RJ)";"Total";"57869";"30157";"27712"
"MU";"3300100";"Angra dos Reis (RJ)";"Urbana";"29102";"14939";"14163"
"MU";"3300100";"Angra dos Reis (RJ)";"Rural";"28767";"15218";"13549"
"MU";"3300159";"Aperibé (RJ)";"Total";"...";"...";"..."
"MU";"3300159";"Aperibé (RJ)";"Urbana";"...";"...";"..."
"MU";"3300159";"Aperibé (RJ)";"Rural";"...";"...";"..."
"MU";"3300209";"Araruama (RJ)";"Total";"49827";"25633";"24194"
"MU";"3300209";"Araruama (RJ)";"Urbana";"29262";"14832";"14430"
"MU";"3300209";"Araruama (RJ)";"Rural";"20565";"10801";"9764"
"MU";"3300225";"Areal (RJ)";"Total";"...";"...";"..."
"MU";"3300225";"Areal (RJ)";"Urbana";"...";"...";"..."
"MU";"3300225";"Areal (RJ)";"Rural";"...";"...";"..."
"MU";"3300233";"Armação dos Búzios (RJ)";"Total";"...";"...";"..."
"MU";"3300233";"Armação dos Búzios (RJ)";"Urbana";"...";"...";"..."
"MU";"3300233";"Armação dos Búzios (RJ)";"Rural";"...";"...";"..."
"MU";"3300258";"Arraial do Cabo (RJ)";"Total";"...";"...";"..."
"MU";"3300258";"Arraial do Cabo (RJ)";"Urbana";"...";"...";"..."
"MU";"3300258";"Arraial do Cabo (RJ)";"Rural";"...";"...";"..."
"MU";"3300308";"Barra do Piraí (RJ)";"Total";"71930";"35361";"36569"
"MU";"3300308";"Barra do Piraí (RJ)";"Urbana";"55848";"27073";"28775"
"MU";"3300308";"Barra do Piraí (RJ)";"Rural";"16082";"8288";"7794"
"MU";"3300407";"Barra Mansa (RJ)";"Total";"154719";"78093";"76626"
"MU";"3300407";"Barra Mansa (RJ)";"Urbana";"135941";"68238";"67703"
"MU";"3300407";"Barra Mansa (RJ)";"Rural";"18778";"9855";"8923"
"MU";"3300456";"Belford Roxo (RJ)";"Total";"...";"...";"..."
"MU";"3300456";"Belford Roxo (RJ)";"Urbana";"...";"...";"..."
"MU";"3300456";"Belford Roxo (RJ)";"Rural";"...";"...";"..."
"MU";"3300506";"Bom Jardim (RJ)";"Total";"18534";"9619";"8915"
"MU";"3300506";"Bom Jardim (RJ)";"Urbana";"6858";"3397";"3461"
"MU";"3300506";"Bom Jardim (RJ)";"Rural";"11676";"6222";"5454"
"MU";"3300605";"Bom Jesus do Itabapoana (RJ)";"Total";"27968";"13896";"14072"
"MU";"3300605";"Bom Jesus do Itabapoana (RJ)";"Urbana";"16752";"8065";"8687"
"MU";"3300605";"Bom Jesus do Itabapoana (RJ)";"Rural";"11216";"5831";"5385"
"MU";"3300704";"Cabo Frio (RJ)";"Total";"70961";"36039";"34922"
"MU";"3300704";"Cabo Frio (RJ)";"Urbana";"58464";"29538";"28926"
"MU";"3300704";"Cabo Frio (RJ)";"Rural";"12497";"6501";"5996"
"MU";"3300803";"Cachoeiras de Macacu (RJ)";"Total";"35871";"18504";"17367"
"MU";"3300803";"Cachoeiras de Macacu (RJ)";"Urbana";"19099";"9577";"9522"
"MU";"3300803";"Cachoeiras de Macacu (RJ)";"Rural";"16772";"8927";"7845"
"MU";"3300902";"Cambuci (RJ)";"Total";"21038";"10902";"10136"
"MU";"3300902";"Cambuci (RJ)";"Urbana";"7470";"3705";"3765"
"MU";"3300902";"Cambuci (RJ)";"Rural";"13568";"7197";"6371"
"MU";"3300936";"Carapebus (RJ)";"Total";"...";"...";"..."
"MU";"3300936";"Carapebus (RJ)";"Urbana";"...";"...";"..."
"MU";"3300936";"Carapebus (RJ)";"Rural";"...";"...";"..."
"MU";"3300951";"Comendador Levy Gasparian (RJ)";"Total";"...";"...";"..."
"MU";"3300951";"Comendador Levy Gasparian (RJ)";"Urbana";"...";"...";"..."
"MU";"3300951";"Comendador Levy Gasparian (RJ)";"Rural";"...";"...";"..."
"MU";"3301009";"Campos dos Goytacazes (RJ)";"Total";"348542";"171913";"176629"
"MU";"3301009";"Campos dos Goytacazes (RJ)";"Urbana";"203358";"97413";"105945"
"MU";"3301009";"Campos dos Goytacazes (RJ)";"Rural";"145184";"74500";"70684"
"MU";"3301108";"Cantagalo (RJ)";"Total";"19190";"9778";"9412"
"MU";"3301108";"Cantagalo (RJ)";"Urbana";"9270";"4573";"4697"
"MU";"3301108";"Cantagalo (RJ)";"Rural";"9920";"5205";"4715"
"MU";"3301157";"Cardoso Moreira (RJ)";"Total";"...";"...";"..."
"MU";"3301157";"Cardoso Moreira (RJ)";"Urbana";"...";"...";"..."
"MU";"3301157";"Cardoso Moreira (RJ)";"Rural";"...";"...";"..."
"MU";"3301207";"Carmo (RJ)";"Total";"12270";"6137";"6133"
"MU";"3301207";"Carmo (RJ)";"Urbana";"5837";"2832";"3005"
"MU";"3301207";"Carmo (RJ)";"Rural";"6433";"3305";"3128"
"MU";"3301306";"Casimiro de Abreu (RJ)";"Total";"22161";"11541";"10620"
"MU";"3301306";"Casimiro de Abreu (RJ)";"Urbana";"13709";"6990";"6719"
"MU";"3301306";"Casimiro de Abreu (RJ)";"Rural";"8452";"4551";"3901"
"MU";"3301405";"Conceição de Macabu (RJ)";"Total";"13624";"7009";"6615"
"MU";"3301405";"Conceição de Macabu (RJ)";"Urbana";"9658";"4818";"4840"
"MU";"3301405";"Conceição de Macabu (RJ)";"Rural";"3966";"2191";"1775"
"MU";"3301504";"Cordeiro (RJ)";"Total";"15354";"7680";"7674"
"MU";"3301504";"Cordeiro (RJ)";"Urbana";"13184";"6510";"6674"
"MU";"3301504";"Cordeiro (RJ)";"Rural";"2170";"1170";"1000"
"MU";"3301603";"Duas Barras (RJ)";"Total";"7992";"4195";"3797"
"MU";"3301603";"Duas Barras (RJ)";"Urbana";"2758";"1385";"1373"
"MU";"3301603";"Duas Barras (RJ)";"Rural";"5234";"2810";"2424"
"MU";"3301702";"Duque de Caxias (RJ)";"Total";"575830";"286695";"289135"
"MU";"3301702";"Duque de Caxias (RJ)";"Urbana";"555223";"275977";"279246"
"MU";"3301702";"Duque de Caxias (RJ)";"Rural";"20607";"10718";"9889"
"MU";"3301801";"Engenheiro Paulo de Frontin (RJ)";"Total";"12917";"6731";"6186"
"MU";"3301801";"Engenheiro Paulo de Frontin (RJ)";"Urbana";"6405";"3160";"3245"
"MU";"3301801";"Engenheiro Paulo de Frontin (RJ)";"Rural";"6512";"3571";"2941"
"MU";"3301850";"Guapimirim (RJ)";"Total";"...";"...";"..."
