Ano,ID BRA,Renda Mensal Total,Total de Empregos,Total de Estabelecimentos,Renda Mensal Média,Média de idade,Diversidade de Atividades,Diversidade Efetiva de Atividades,Diversidade de Ocupações,Diversidade Efetiva de Ocupações,Crescimento Nominal dos Salários (1 ano),Crescimento Nominal dos Salários (5 anos),Crescimento Nominal dos Empregos (1 ano),Crescimento Nominal dos Empregos (5 anos),Índice de Gini
2008,1am000205,625883.140,907,9,690.060,36.731,8,1.183,64,13.645,0.503,1.233,0.371,1.338,0.255
2008,1am000206,666560946.070,440469,12741,1513.300,35.370,509,80.729,539,83.471,0.197,0.184,0.067,0.094,0.475
2008,1am000300,543678.200,763,15,712.550,37.740,10,1.432,55,13.102,0.134,0.241,0.003,0.107,0.254
2008,1am000301,191749.410,325,8,590.000,39.160,8,1.544,15,3.601,0.128,0.128,0.069,0.073,0.169
2008,1am000302,1815458.870,2611,91,695.310,37.389,48,2.762,106,20.464,0.206,0.251,0.073,0.186,0.306
2008,1am000303,371297.570,564,11,658.330,37.427,10,1.362,48,12.460,-0.178,0.083,-0.216,0.008,0.285
2008,1am000304,4273344.420,5852,264,730.240,36.522,86,5.451,183,23.697,0.230,0.279,0.103,0.101,0.330
2008,1am000305,161017.050,252,10,638.960,36.948,9,1.813,31,10.920,0.226,0.193,0.080,0.082,0.211
2008,1am000306,480302.260,800,15,600.380,39.035,13,1.611,59,16.129,-0.055,0.165,-0.045,0.128,0.237
2008,1am000400,4755248.760,3913,94,1215.240,35.670,51,6.651,205,51.369,-0.038,0.162,-0.143,0.071,0.449
2008,1am000401,1200081.000,1697,81,707.180,34.708,40,5.319,119,30.113,0.264,0.348,0.258,0.222,0.270
2008,1am000500,313734.630,520,8,603.340,34.754,6,1.544,42,11.314,5.694,1.084,6.324,1.305,0.173
2008,1am000501,1685227.850,2156,194,781.650,33.253,70,15.293,158,37.321,0.337,0.252,0.435,0.176,0.355
2008,1am000502,23405.120,27,6,866.860,36.963,6,4.659,14,11.763,-0.110,0.187,-0.156,0.176,0.276
2008,1am010000,238233.420,352,8,676.800,38.270,5,1.295,7,1.322,8.140,1.129,15.667,1.129,0.303
2008,1am010001,352230.460,544,7,647.480,35.447,7,1.244,36,7.899,0.450,1.012,0.624,1.079,0.238
2008,1am010100,71576.330,74,11,967.250,37.851,10,5.497,23,13.221,-0.870,-0.143,-0.902,-0.191,0.329
2008,1am010101,263287.080,312,22,843.870,36.667,19,5.591,58,23.985,-0.344,0.393,-0.454,0.300,0.274
2008,1am010102,149905.390,209,7,717.250,39.895,6,1.637,30,9.107,0.238,0.266,0.010,0.091,0.220
2008,1am010103,1509642.700,1811,89,833.600,35.631,38,2.958,106,16.272,0.192,0.173,0.162,0.195,0.318
2008,1am020000,315981.100,360,3,877.730,37.236,3,1.151,31,13.658,0.238,0.292,0.072,0.122,0.390
2008,1am020001,533254.170,644,4,828.030,37.340,3,1.116,49,15.318,0.126,0.600,0.189,0.676,0.412
2008,1am020002,623135.990,735,29,847.800,38.769,18,2.333,69,22.144,0.193,0.132,0.161,-0.002,0.300
2008,1am020003,27707.200,17,4,1629.840,37.000,4,3.818,13,11.897,-0.918,-0.240,-0.973,-0.424,0.365
2008,1am020004,14087.100,14,4,1006.220,33.429,4,3.454,6,5.108,-0.477,0.113,-0.641,0.070,0.294
2008,1am020005,496893.760,614,14,809.270,37.715,13,1.732,56,17.742,0.287,0.774,0.133,0.718,0.287
2008,1am020006,56148.890,42,7,1336.880,37.643,6,5.081,15,10.020,0.048,0.052,0.000,-0.053,0.361
2008,1am020007,1469225.560,1821,128,806.820,36.696,49,8.846,123,28.983,0.346,0.370,0.293,0.283,0.374
2008,1am020008,168652.150,313,5,538.830,40.268,4,1.291,24,7.860,0.155,0.813,0.050,1.034,0.180
2008,1am020100,633225.210,815,17,776.960,39.963,11,1.755,51,10.103,0.162,0.124,0.058,0.012,0.329
2008,1am020101,728919.860,1372,35,531.280,36.665,21,1.825,79,17.793,0.186,0.247,0.109,0.192,0.188
2008,1am020102,505784.300,729,13,693.810,38.103,8,1.368,34,7.785,-0.058,0.228,-0.046,0.111,0.262
2008,1am020103,260623.680,497,14,524.390,39.270,9,1.939,39,10.605,-0.005,0.578,0.006,0.537,0.165
2008,1am020104,254479.520,353,6,720.910,39.354,4,1.253,25,8.083,0.135,0.392,0.026,0.205,0.231
2008,1am020105,315708.160,401,6,787.300,38.613,5,1.186,34,12.575,0.192,0.428,0.059,0.257,0.268
2008,1am020106,373885.580,532,5,702.790,35.925,4,1.138,39,13.035,0.172,0.334,0.152,0.220,0.277
2008,1am030000,944916.640,1370,68,689.720,37.881,35,3.705,86,19.969,0.088,0.230,-0.009,0.118,0.327
2008,1am030001,232496.070,441,4,527.200,39.259,4,1.148,33,10.185,-0.134,0.918,-0.079,1.132,0.191
2008,1am030100,596877.240,730,29,817.640,35.951,18,1.831,59,20.116,0.429,0.236,0.219,0.102,0.268
2008,1am030101,1019055.890,1512,24,673.980,36.519,17,1.537,87,16.390,0.551,0.389,0.415,0.248,0.233
2008,1am030102,1322344.690,1867,185,708.270,36.475,75,9.814,127,39.279,0.086,0.172,-0.031,0.049,0.304
2008,1am030103,813529.570,970,31,838.690,39.448,22,2.385,74,18.588,0.137,0.191,-0.056,0.053,0.290
2008,1am030104,343582.990,434,11,791.670,42.696,10,1.610,51,16.145,7.657,0.652,9.585,0.674,0.330
2008,1am030200,25340.280,22,7,1151.830,36.727,7,5.783,13,10.242,-0.158,0.055,-0.214,0.095,0.379
2008,1am030201,1098577.110,1283,34,856.260,36.643,18,2.089,71,15.633,0.225,0.420,0.136,0.309,0.318
2008,1am030202,379433.090,793,3,478.480,39.975,3,1.079,37,13.764,0.826,0.243,0.827,0.152,0.131
2008,1ap000000,261339.520,298,29,876.980,40.332,17,5.765,36,14.943,-0.340,0.068,-0.497,-0.079,0.293
2008,1ap000001,147978.540,260,9,569.150,35.535,4,1.432,36,16.873,0.379,0.367,0.204,0.242,0.184
2008,1ap000002,584542.130,629,36,929.320,37.715,18,6.209,68,28.773,0.002,0.325,-0.008,0.195,0.315
2008,1ap000100,214356.230,359,27,597.090,34.198,15,4.177,40,15.596,-0.092,0.360,-0.022,0.247,0.172
2008,1ap000101,629546.870,735,86,856.530,34.562,41,10.639,64,12.072,0.477,0.283,0.177,0.169,0.320
2008,1ap010000,171017.360,302,16,566.280,36.093,7,1.829,47,18.568,0.288,0.492,0.131,0.427,0.150
2008,1ap010001,391822.340,413,24,948.720,35.385,16,3.230,72,26.074,1.712,0.356,0.304,0.138,0.394
2008,1ap010002,137066.050,217,17,631.640,36.281,7,2.388,33,13.845,0.535,0.867,0.269,0.684,0.157
2008,1ap010003,149447857.780,80858,3108,1848.280,36.354,313,22.644,429,42.492,0.265,0.175,0.143,0.085,0.484
2008,1ap010004,3125459.650,1554,22,2011.240,34.321,14,4.911,142,61.921,0.008,1.533,-0.273,0.980,0.448
2008,1ap010005,1196468.000,1392,58,859.530,34.277,32,6.315,83,18.161,0.279,0.185,0.145,0.100,0.293
2008,1ap010006,7648306.600,7642,472,1000.830,34.281,131,18.519,262,58.326,0.082,0.226,-0.038,0.099,0.376
2008,1ap010007,303668.820,329,26,923.010,35.006,17,6.367,55,29.240,-0.300,0.400,-0.467,0.186,0.374
2008,1ap010100,1419774.550,1831,163,775.410,33.241,57,6.888,112,30.964,0.182,0.260,0.176,0.129,0.265
2008,1ap010101,833491.480,1064,41,783.360,39.258,15,3.648,99,33.908,0.410,0.379,0.182,0.203,0.282
2008,1ap010102,237110.210,300,17,790.370,38.100,12,3.295,42,16.528,-0.345,0.038,-0.291,0.022,0.229
2008,1pa000000,8973908.790,7301,177,1229.130,35.934,85,12.892,233,30.817,0.168,0.104,0.102,0.009,0.423
2008,1pa000001,928928.330,1302,30,713.460,35.372,21,1.647,56,12.572,0.279,0.630,0.137,0.459,0.266
2008,1pa000100,229091.590,330,8,694.220,40.852,7,1.413,68,30.502,0.096,0.244,0.019,0.111,0.282
2008,1pa000101,4726115.820,3958,88,1194.070,33.750,57,7.910,157,13.261,0.582,0.764,0.402,0.372,0.456
2008,1pa000102,1516651.050,2230,171,680.110,37.282,63,6.096,125,29.836,0.166,0.138,0.120,0.043,0.283
2008,1pa000103,10360717.100,7630,238,1357.890,35.290,102,9.807,224,55.409,0.143,0.162,0.119,0.095,0.473
2008,1pa000104,462060.660,784,17,589.360,37.958,15,1.481,59,16.709,0.195,0.344,0.161,0.193,0.248
2008,1pa000200,1270397.220,1841,65,690.060,36.477,32,2.445,69,17.269,-0.022,0.249,0.068,0.104,0.271
2008,1pa000201,830977.880,1064,29,780.990,35.820,19,2.836,73,18.649,0.442,0.280,0.318,0.123,0.242
2008,1pa000202,279380.650,476,6,586.930,33.197,6,1.208,25,7.470,0.167,1.282,0.046,1.755,0.159
2008,1pa000203,2083402.720,2765,105,753.490,36.427,48,2.554,95,18.373,0.143,0.225,0.121,0.076,0.319
2008,1pa000204,607808.280,785,30,774.280,33.303,15,1.945,74,18.835,1.090,0.333,0.397,0.151,0.332
2008,1pa000205,853061.000,1056,26,807.820,36.172,18,2.718,86,19.196,0.508,0.282,0.234,0.124,0.315
2008,1pa000206,25660856.030,30405,2160,843.970,34.235,283,48.144,377,40.315,0.202,0.198,0.101,0.098,0.351
2008,1pa010000,473701.330,731,9,648.020,41.503,9,1.151,58,16.541,0.102,0.231,0.000,0.102,0.262
2008,1pa010001,252564.340,384,23,657.720,39.581,7,3.161,46,14.505,-0.561,0.137,-0.520,0.019,0.287
2008,1pa010002,638343.520,853,15,748.350,41.604,11,1.658,21,3.884,0.190,0.251,0.066,0.141,0.293
2008,1pa010003,473920.160,858,24,552.350,39.471,12,1.481,61,14.861,0.066,0.304,-0.023,0.122,0.200
2008,1pa010004,411876.750,635,41,648.630,40.685,25,3.169,39,3.670,-0.263,0.133,-0.378,-0.005,0.272
2008,1pa010005,26235.370,35,10,749.580,40.229,7,4.397,9,6.104,-0.698,0.134,-0.790,0.088,0.327
2008,1pa010006,786578.610,1075,73,731.700,40.226,37,4.455,70,21.709,0.260,0.257,0.001,0.096,0.324
2008,1pa010100,1487851.860,1729,17,860.530,34.991,13,1.422,48,7.430,0.745,0.345,0.580,0.133,0.293
2008,1pa010101,47002.570,60,13,783.380,32.567,9,5.740,14,8.928,0.216,0.146,-0.118,0.059,0.402
2008,1pa010102,3231650.020,4076,195,792.850,34.454,61,10.317,139,31.597,-0.158,0.086,-0.259,-0.025,0.332
2008,1pa010103,5757.500,6,4,959.580,33.500,3,2.749,4,3.780,-0.974,-0.342,-0.981,-0.453,
2008,1pa010104,440071.690,753,16,584.430,34.412,15,1.423,42,12.413,0.408,0.962,0.326,0.918,0.202
2008,1pa010200,153745.250,244,13,630.100,42.865,11,2.957,33,15.216,0.034,0.167,-0.065,0.066,0.235
2008,1pa010201,1009361.390,1559,12,647.440,32.638,10,1.109,50,11.161,4.309,0.390,3.739,0.251,0.217
2008,1pa010202,678136.970,772,7,878.420,35.196,6,1.130,59,25.862,0.495,1.165,0.214,1.019,0.346
2008,1pa010203,1922249.970,2158,54,890.760,34.316,24,4.166,130,28.122,0.200,0.230,-0.015,0.078,0.333
2008,1pa020000,39741248.350,48632,2226,817.180,34.751,308,73.075,400,71.679,0.076,0.160,-0.013,0.061,0.371
2008,1pa020001,26247996.070,19207,505,1366.590,35.420,161,20.574,297,71.216,-0.116,0.237,-0.240,0.171,0.438
2008,1pa020002,526077538.440,357877,12943,1470.000,37.557,464,43.495,530,75.628,0.183,0.154,0.081,0.053,0.503
2008,1pa020003,3482119.000,4592,237,758.300,34.184,105,30.693,220,70.080,0.114,0.265,0.030,0.133,0.307
2008,1pa020004,9458192.230,10696,359,884.270,35.233,129,20.869,252,58.382,0.108,0.288,0.025,0.177,0.363
2008,1pa020005,732355.700,1089,36,672.500,35.865,19,4.941,92,32.825,0.141,0.193,-0.023,0.071,0.267
2008,1pa020100,374627.800,802,31,467.120,38.350,19,3.327,68,20.997,0.117,0.247,0.052,0.106,0.112
2008,1pa020101,16550722.340,24364,1563,679.310,33.801,250,55.022,346,63.056,0.170,0.166,0.107,0.093,0.304
2008,1pa020102,443969.890,615,27,721.900,35.514,16,4.074,72,29.428,0.314,0.250,0.112,0.073,0.268
2008,1pa020103,4599931.860,6006,350,765.890,34.971,95,21.907,202,51.140,0.254,0.222,0.097,0.077,0.296
2008,1pa020104,1117455.340,1771,121,630.970,36.375,42,9.282,106,29.470,0.152,0.145,0.047,0.029,0.253
2008,1pa030000,1045244.910,1415,24,738.690,37.755,20,1.426,67,14.378,8.727,0.308,8.554,0.187,0.289
2008,1pa030001,330703.140,641,10,515.920,30.825,8,2.589,54,9.057,0.794,0.445,0.603,0.289,0.164
2008,1pa030002,3232979.850,4299,301,752.030,34.632,99,14.179,194,43.436,0.477,0.302,0.336,0.175,0.313
2008,1pa030003,3531918.410,4655,370,758.740,34.463,128,32.435,215,55.054,0.237,0.155,0.097,0.050,0.340
2008,1pa030004,1101698.470,1971,141,558.950,34.638,49,7.806,106,29.530,0.464,0.183,0.341,0.081,0.205
2008,1pa030005,437404.940,701,33,623.970,38.685,18,2.267,44,14.551,0.083,0.178,0.014,0.064,0.269
2008,1pa030006,156579.060,207,18,756.420,40.923,8,2.097,25,8.660,-0.160,0.170,-0.266,0.028,0.327
2008,1pa030007,291849.620,370,13,788.780,35.654,11,1.771,51,21.003,0.163,0.254,0.101,0.051,0.340
2008,1pa030008,348720.240,511,10,682.430,36.556,8,1.343,49,19.440,0.058,0.304,-0.008,0.126,0.265
2008,1pa030009,799549.510,1127,77,709.450,35.595,46,7.346,103,34.252,0.172,0.254,0.060,0.096,0.300
2008,1pa030010,234824.090,358,5,655.930,36.274,4,1.076,58,21.965,0.281,0.116,0.119,0.011,0.245
2008,1pa030011,420652.830,782,70,537.920,38.223,29,5.272,71,26.703,0.092,0.141,0.033,0.065,0.218
2008,1pa030012,755997.140,1006,22,751.490,36.441,17,1.695,55,12.678,0.267,0.395,0.081,0.220,0.289
2008,1pa030100,4173631.190,5700,407,732.220,35.671,122,13.345,180,10.473,0.205,0.215,0.099,0.107,0.266
2008,1pa030101,1070339.390,1450,41,738.170,37.246,17,2.018,74,10.266,0.723,0.342,0.633,0.231,0.285
2008,1pa030102,3624153.930,4496,116,806.080,36.677,54,2.823,91,3.360,0.507,0.200,0.346,0.077,0.288
2008,1pa030103,2683560.080,3472,68,772.920,37.626,34,2.070,61,2.751,0.187,0.226,0.066,0.101,0.324
2008,1pa030104,423027.900,655,7,645.840,36.603,6,1.127,19,5.120,0.021,1.265,0.005,1.479,0.345
2008,1pa030105,507821.080,650,25,781.260,35.042,17,2.251,30,6.199,1.888,0.631,2.571,0.590,0.325
2008,1pa030106,925536.780,1115,12,830.080,36.436,8,1.169,65,13.576,4.131,0.565,2.629,0.386,0.288
2008,1pa030200,751126.210,873,33,860.400,34.737,19,3.470,81,24.752,-0.020,0.278,-0.169,0.068,0.316
2008,1pa030201,45842.830,77,9,595.360,34.961,7,4.970,20,10.134,1.201,0.067,0.711,-0.003,0.206
2008,1pa030202,719381.200,1222,107,588.690,35.789,54,13.603,99,27.788,0.058,0.080,-0.037,-0.028,0.256
2008,1pa030203,38422.180,60,13,640.370,33.283,13,7.992,23,16.834,-0.946,-0.132,-0.951,-0.222,0.226
2008,1pa030204,1884051.900,1910,81,986.420,34.033,34,8.506,126,32.584,0.158,0.246,0.095,0.163,0.401
2008,1pa030205,810816.470,1256,47,645.560,37.718,24,2.274,44,2.932,0.430,0.318,0.308,0.156,0.252
2008,1pa030206,1417556.290,1977,114,717.020,33.432,49,9.993,131,39.952,0.384,0.237,0.215,0.094,0.293
2008,1pa030207,448053.240,676,10,662.800,34.231,8,1.359,37,9.078,-0.152,0.317,-0.155,0.170,0.248
2008,1pa030208,103768.910,144,37,720.620,34.215,23,14.713,37,25.696,0.277,-0.076,0.243,-0.187,0.338
2008,1pa030209,599110.730,886,25,676.200,37.742,17,1.867,54,14.284,0.399,0.326,0.239,0.175,0.252
2008,1pa030210,834805.550,1283,59,650.670,35.051,31,2.916,73,15.756,0.076,0.192,-0.089,0.068,0.242
2008,1pa030211,2654446.120,4555,200,582.750,35.167,69,6.591,120,10.396,0.172,0.175,0.065,0.072,0.236
2008,1pa030212,1331337.310,1864,37,714.240,38.476,25,1.932,79,14.575,0.150,0.162,0.030,0.044,0.267
2008,1pa030300,182866.960,266,7,687.470,41.011,7,1.333,11,1.765,0.142,0.906,0.073,1.015,0.244
2008,1pa030301,517605.100,740,44,699.470,37.378,24,4.341,67,21.865,-0.226,0.060,-0.233,-0.032,0.300
2008,1pa030302,133301.090,214,7,622.900,39.229,6,1.462,22,9.580,0.337,0.201,-0.014,-0.003,0.299
2008,1pa030303,760182.040,1220,19,623.100,38.075,18,1.360,63,17.808,0.365,0.312,0.283,0.135,0.249
2008,1pa030304,697337.010,910,42,766.300,40.876,26,2.893,57,14.880,0.232,0.138,0.019,-0.002,0.273
2008,1pa030305,1318377.780,1967,191,670.250,35.440,49,8.019,114,39.462,0.221,0.176,0.070,0.046,0.253
2008,1pa030306,237026.030,398,18,595.540,41.008,12,2.258,34,3.916,0.023,0.217,-0.005,0.063,0.184
2008,1pa030307,146229.670,216,5,676.990,43.560,4,1.118,23,8.882,0.094,0.128,0.009,0.008,0.249
2008,1pa030308,567271.060,810,25,700.340,34.072,18,2.601,44,9.915,0.080,0.160,0.019,0.074,0.291
2008,1pa030309,252077.070,409,19,616.330,34.174,13,2.238,50,24.144,0.053,0.173,-0.079,0.035,0.263
2008,1pa030310,1487410.100,2233,112,666.100,34.420,49,7.488,136,32.132,0.117,0.238,0.010,0.117,0.265
2008,1pa030400,1929023.340,2406,58,801.760,34.325,33,3.214,118,22.102,0.032,0.248,-0.111,0.093,0.317
2008,1pa030401,1099408.690,1516,72,725.200,34.989,36,3.999,82,20.998,0.170,0.200,0.068,0.075,0.297
2008,1pa030402,3860425.890,5307,151,727.420,34.489,68,8.347,162,27.620,0.416,0.222,0.345,0.118,0.272
2008,1pa030403,6142797.160,7377,285,832.700,32.056,80,6.594,188,23.194,0.215,0.215,0.016,0.129,0.286
2008,1pa030404,3211902.020,4621,313,695.070,34.776,66,9.931,149,40.020,0.327,0.151,0.207,0.024,0.288
2008,1pa040000,3109512.020,3529,318,881.130,33.829,102,20.631,188,54.838,0.231,0.216,0.128,0.102,0.344
2008,1pa040001,1169084.360,1145,51,1021.030,35.307,20,4.549,108,37.426,0.296,0.346,0.090,0.153,0.377
2008,1pa040002,1274314.830,1618,116,787.590,34.145,19,3.697,78,16.324,0.419,0.347,0.266,0.190,0.294
2008,1pa040003,3432536.170,4001,251,857.920,33.410,60,7.199,163,37.930,0.654,0.228,0.353,0.092,0.327
2008,1pa040100,244269.860,482,31,506.780,39.612,9,2.088,45,16.505,0.110,0.072,0.116,0.012,0.244
2008,1pa040101,31306992.960,32398,2002,966.330,32.296,285,54.114,387,82.014,0.107,0.249,-0.017,0.128,0.362
2008,1pa040102,177004.130,319,20,554.870,38.429,8,3.416,44,20.828,0.241,0.193,0.111,0.069,0.216
2008,1pa040103,759759.990,1073,44,708.070,36.794,21,2.686,80,23.572,0.208,0.377,0.088,0.151,0.269
2008,1pa040104,83813.470,133,34,630.180,35.263,9,3.036,29,11.043,-0.086,0.303,-0.101,0.147,0.258
2008,1pa040200,373280.100,641,44,582.340,35.930,22,5.822,63,17.552,0.019,0.225,-0.088,0.104,0.207
2008,1pa040201,883539.480,980,131,901.570,35.863,37,8.169,99,38.720,0.249,0.317,0.062,0.147,0.414
2008,1pa040202,3192357.950,4694,300,680.090,32.407,82,13.283,163,37.620,0.012,0.139,-0.089,0.031,0.286
2008,1pa040203,2075830.700,2919,192,711.140,32.934,63,8.939,113,11.151,0.147,0.237,0.053,0.092,0.268
2008,1pa040204,10600574.630,14591,1009,726.520,33.505,176,32.815,286,63.467,0.076,0.208,-0.032,0.082,0.312
2008,1pa040205,3147625.910,4394,516,716.350,33.908,91,16.858,159,39.938,0.000,0.149,-0.123,0.028,0.296
2008,1pa040206,2183008.140,3090,180,706.480,33.018,54,13.588,160,48.522,0.009,0.207,-0.101,0.062,0.303
2008,1pa040300,1148080.240,1457,130,787.980,33.021,20,3.824,97,25.302,0.054,0.362,0.020,0.212,0.278
2008,1pa040301,3447132.620,3085,159,1117.390,33.240,70,16.051,191,52.809,0.288,0.193,0.269,0.150,0.409
2008,1pa040302,748998.700,1130,99,662.830,34.813,27,4.556,75,19.638,0.853,0.213,0.629,0.097,0.242
2008,1pa040303,844615.240,1100,65,767.830,35.163,25,6.437,98,34.701,-0.169,0.301,-0.248,0.208,0.331
2008,1pa040304,52741885.730,35432,1068,1488.540,32.015,198,28.566,338,74.235,0.631,0.389,0.411,0.228,0.432
2008,1pa040400,505599.420,711,43,711.110,34.799,14,3.158,64,24.997,0.096,0.410,0.064,0.291,0.249
2008,1pa040401,761925.060,1010,102,754.380,34.294,22,3.432,78,24.577,0.055,0.288,-0.011,0.182,0.294
2008,1pa040402,7839542.540,9042,742,867.010,32.485,171,37.785,270,67.923,0.196,0.215,0.061,0.070,0.342
2008,1pa040403,1395330.540,1826,213,764.150,33.889,53,8.086,125,29.443,0.058,0.210,0.024,0.093,0.294
2008,1pa040404,1509793.070,2087,190,723.430,33.936,40,5.876,116,28.815,0.384,0.231,0.172,0.115,0.270
2008,1pa040405,662705.750,942,48,703.510,34.065,13,3.198,65,15.942,0.221,0.161,0.123,0.069,0.276
2008,1pa040406,4612405.570,5948,519,775.460,32.919,104,17.633,234,54.268,0.070,0.199,-0.041,0.103,0.313
2008,1pa040500,306077.270,414,55,739.320,36.048,6,2.422,57,18.415,0.965,0.235,0.568,0.098,0.255
2008,1pa040501,1253296.140,1644,87,762.350,34.855,12,1.988,96,18.121,0.233,0.245,0.215,0.146,0.308
2008,1pa040502,6154265.800,4292,140,1433.890,32.585,55,10.364,193,58.566,0.557,0.650,0.361,0.387,0.417
2008,1pa040503,2520646.340,3274,407,769.900,34.254,63,7.659,143,34.221,0.088,0.263,0.016,0.182,0.307
2008,1pa040504,2427242.480,2881,242,842.500,33.034,75,14.597,171,49.097,0.319,0.557,0.173,0.368,0.314
2008,1pa040600,2836574.990,2992,177,948.050,34.009,58,10.677,170,40.325,-0.391,0.187,-0.242,0.092,0.381
2008,1pa040601,1631769.180,2054,126,794.440,33.815,32,4.060,153,33.135,0.157,0.227,-0.009,0.111,0.315
2008,1pa040602,3380407.760,4341,275,778.720,32.479,78,11.808,170,47.631,0.227,0.356,0.099,0.193,0.295
2008,1pa040603,643044.820,828,51,776.620,33.592,24,5.553,77,25.438,0.237,0.229,0.165,0.125,0.286
2008,1pa040604,2989376.780,3445,213,867.740,33.955,61,6.765,157,39.313,0.374,0.229,0.214,0.109,0.323
2008,1pa040605,18752119.090,14662,573,1278.960,34.570,148,12.691,285,68.549,0.204,0.211,-0.047,0.108,0.455
