Ano,ID BRA,Renda Mensal Total,Total de Empregos,Total de Estabelecimentos,Renda Mensal Média,Média de idade,Diversidade de Atividades,Diversidade Efetiva de Atividades,Diversidade de Ocupações,Diversidade Efetiva de Ocupações,Crescimento Nominal dos Salários (1 ano),Crescimento Nominal dos Salários (5 anos),Crescimento Nominal dos Empregos (1 ano),Crescimento Nominal dos Empregos (5 anos),Índice de Gini
2013,1pa000200,1056796.740,840,104,1258.090,35.770,52,13.850,79,26.764,-0.519,-0.036,-0.554,-0.146,0.352
2013,1pa000201,1420413.920,1093,40,1299.560,36.644,22,3.783,81,26.625,2.694,0.113,1.767,0.005,0.261
2013,1pa000202,676707.360,685,13,987.890,35.432,8,1.213,32,10.613,0.432,0.194,0.262,0.074,0.189
2013,1pa000203,4421776.900,3125,150,1414.970,37.069,62,3.284,106,20.247,0.270,0.162,0.072,0.031,0.326
2013,1pa000204,1352748.970,878,47,1540.720,35.073,24,2.764,77,18.825,0.322,0.174,0.312,0.026,0.356
2013,1pa000205,2000956.840,1455,33,1375.230,38.003,27,2.526,90,17.245,0.162,0.186,0.126,0.060,0.303
2013,1pa000206,58703064.920,41482,3052,1415.150,34.494,306,50.509,403,46.937,0.163,0.180,0.061,0.063,0.358
2013,1pa000207,24598.770,25,9,983.950,34.080,8,5.917,13,10.549,,,,,0.178
2013,1pa010000,1051629.540,873,27,1204.620,41.605,15,2.076,70,25.375,0.062,0.173,-0.016,0.036,0.295
2013,1pa010001,1059682.970,819,29,1293.870,39.127,10,2.363,66,21.916,-0.251,0.332,-0.364,0.167,0.333
2013,1pa010002,1788922.670,1064,21,1681.320,40.369,13,1.398,22,1.439,0.280,0.229,-0.040,0.045,0.338
2013,1pa010003,1215217.320,1134,31,1071.620,39.556,13,1.697,56,12.743,0.144,0.207,-0.044,0.055,0.237
2013,1pa010004,1433857.210,1409,62,1017.640,38.674,34,3.335,76,14.117,0.120,0.283,-0.003,0.174,0.259
2013,1pa010005,402382.030,381,9,1056.120,42.008,6,1.392,30,9.487,0.476,0.726,0.346,0.612,0.263
2013,1pa010006,1509768.780,1218,90,1239.550,41.616,40,5.461,86,26.265,0.142,0.139,0.025,0.025,0.308
2013,1pa010100,3562543.970,2541,32,1402.020,35.378,20,1.757,89,10.530,0.218,0.191,0.104,0.080,0.331
2013,1pa010101,2359544.550,1759,31,1341.410,34.472,22,1.586,72,12.793,0.379,1.188,0.331,0.965,0.307
2013,1pa010102,10787257.440,7050,282,1530.110,35.455,87,8.461,189,25.660,0.269,0.273,0.134,0.113,0.339
2013,1pa010103,88651.950,54,13,1641.700,34.444,10,7.422,19,11.423,-0.931,0.728,-0.939,0.552,0.432
2013,1pa010104,1646472.390,1419,21,1160.310,36.956,14,1.305,67,14.448,0.135,0.302,0.031,0.135,0.291
2013,1pa010200,316226.600,409,13,773.170,42.281,11,2.135,43,16.141,0.173,0.155,0.142,0.109,0.109
2013,1pa010201,2068497.490,1589,20,1301.760,36.824,15,1.261,50,15.709,0.002,0.154,-0.148,0.004,0.283
2013,1pa010202,1643456.070,976,10,1683.870,37.026,8,1.240,62,24.883,0.125,0.194,0.047,0.048,0.363
2013,1pa010203,1449134.690,1257,57,1152.850,36.379,30,4.513,103,28.362,-0.544,-0.055,-0.393,-0.103,0.262
2013,1pa020000,83423613.860,62552,3007,1333.670,35.769,316,69.623,419,65.921,0.117,0.160,0.006,0.052,0.335
2013,1pa020001,39183984.880,20577,643,1904.260,35.889,168,26.471,313,65.801,0.054,0.083,0.094,0.009,0.410
2013,1pa020002,1059727439.870,439501,15737,2411.210,38.221,474,56.304,537,76.505,0.183,0.150,0.075,0.042,0.495
2013,1pa020003,11814125.660,8516,392,1387.290,35.329,139,30.839,274,69.774,0.662,0.277,0.478,0.132,0.339
2013,1pa020004,19027385.300,11476,523,1658.020,35.031,156,43.137,281,56.902,-0.087,0.150,-0.254,0.014,0.391
2013,1pa020005,1381735.770,1319,55,1047.560,38.770,28,7.217,111,35.410,-0.139,0.135,-0.200,0.039,0.247
2013,1pa020100,2058083.250,1797,49,1145.290,38.743,32,2.570,88,11.317,0.067,0.406,-0.060,0.176,0.257
2013,1pa020101,38408603.680,31693,2221,1211.900,34.184,288,69.919,386,65.371,0.114,0.183,0.005,0.054,0.308
2013,1pa020102,1036610.330,994,33,1042.870,36.410,22,4.800,89,29.523,0.421,0.185,0.447,0.101,0.235
2013,1pa020103,9930596.110,8178,452,1214.310,35.397,136,27.224,241,51.213,0.117,0.166,-0.004,0.064,0.276
2013,1pa020104,3268684.110,2804,141,1165.720,38.158,53,5.740,128,28.226,0.617,0.239,0.386,0.090,0.301
2013,1pa030000,3303856.270,2296,42,1438.960,36.574,22,1.557,84,14.851,0.459,0.259,0.373,0.101,0.333
2013,1pa030001,1160607.380,1226,18,946.660,32.531,13,2.521,90,17.791,0.229,0.285,0.010,0.138,0.249
2013,1pa030002,9847744.230,7373,487,1335.650,35.186,120,18.393,238,47.860,0.373,0.250,0.188,0.113,0.332
2013,1pa030003,8398597.700,7032,539,1194.340,34.831,144,30.725,229,53.300,0.193,0.189,0.086,0.086,0.321
2013,1pa030004,2992138.950,2622,193,1141.170,35.743,64,9.250,123,28.605,0.494,0.221,0.357,0.062,0.267
2013,1pa030005,939129.840,842,54,1115.360,39.208,30,3.700,70,16.988,0.106,0.165,-0.008,0.038,0.277
2013,1pa030006,514252.060,465,23,1105.920,38.935,14,1.890,50,17.353,0.095,0.268,0.009,0.176,0.275
2013,1pa030007,689033.540,533,22,1292.750,37.612,15,2.055,65,23.691,0.126,0.187,0.081,0.071,0.332
2013,1pa030008,707933.300,680,18,1041.080,38.710,12,1.419,60,17.393,0.034,0.152,0.054,0.059,0.224
2013,1pa030009,1805249.630,1639,122,1101.430,35.981,68,9.052,99,9.162,0.169,0.177,0.110,0.078,0.265
2013,1pa030010,563983.470,545,7,1034.830,38.433,7,1.263,53,15.325,-0.092,0.192,-0.107,0.088,0.224
2013,1pa030011,1424117.490,1103,77,1291.130,38.578,35,5.837,101,36.925,0.252,0.276,0.100,0.071,0.347
2013,1pa030012,2039225.280,1453,32,1403.460,36.184,20,1.706,64,14.544,0.398,0.220,0.375,0.076,0.364
2013,1pa030100,10823488.130,9867,619,1096.940,36.335,146,12.347,235,18.528,0.156,0.210,0.035,0.116,0.254
2013,1pa030101,2889395.410,2262,52,1277.360,38.033,24,1.585,83,10.819,0.265,0.220,0.213,0.092,0.305
2013,1pa030102,9664573.930,6664,190,1450.270,37.590,64,3.478,150,20.584,0.392,0.217,0.272,0.081,0.320
2013,1pa030103,5035370.790,3795,108,1326.840,37.464,52,2.849,72,2.880,0.254,0.134,0.216,0.018,0.313
2013,1pa030104,1631992.060,1168,7,1397.250,36.090,7,1.115,32,3.884,0.291,0.310,0.136,0.119,0.285
2013,1pa030105,211956.460,163,38,1300.350,32.264,27,14.587,37,18.988,-0.874,-0.160,-0.860,-0.242,0.343
2013,1pa030106,1887094.740,1206,22,1564.760,39.502,12,1.398,68,13.620,0.179,0.153,0.130,0.016,0.332
2013,1pa030200,2187556.140,1874,53,1167.320,35.991,29,2.942,101,24.623,0.519,0.238,0.562,0.165,0.310
2013,1pa030201,58610.720,75,12,781.480,35.227,11,6.555,28,20.211,0.073,0.050,0.190,-0.005,0.125
2013,1pa030202,2939321.940,2986,175,984.370,36.901,72,7.257,144,23.368,0.159,0.325,0.047,0.196,0.239
2013,1pa030203,2564216.880,2274,29,1127.620,35.020,21,1.555,38,3.278,0.717,1.317,0.613,1.065,0.273
2013,1pa030204,4370091.480,2963,106,1474.890,35.078,43,6.256,155,43.407,0.326,0.183,0.242,0.092,0.343
2013,1pa030205,1685907.350,1430,63,1178.960,39.291,26,3.249,52,4.338,0.225,0.158,0.052,0.026,0.284
2013,1pa030206,1441027.270,1428,182,1009.120,31.422,65,30.122,118,34.250,-0.303,0.003,-0.225,-0.063,0.232
2013,1pa030207,1074494.110,837,27,1283.740,35.229,16,2.019,55,12.720,11.280,0.191,6.896,0.044,0.291
2013,1pa030208,895135.270,850,56,1053.100,37.395,30,4.623,88,25.574,0.240,0.539,0.097,0.428,0.227
2013,1pa030209,1142793.900,920,45,1242.170,38.434,27,3.019,76,17.853,0.148,0.138,-0.050,0.010,0.308
2013,1pa030210,2084324.270,1740,62,1197.890,35.925,29,2.535,70,13.108,0.650,0.201,0.435,0.060,0.287
2013,1pa030211,3718070.910,3973,319,935.840,33.998,84,10.840,161,37.069,-0.220,0.070,-0.211,-0.025,0.209
2013,1pa030212,2919589.980,2221,53,1314.540,40.315,29,1.833,79,15.161,0.094,0.170,-0.034,0.036,0.288
2013,1pa030300,473669.640,410,12,1155.290,40.944,9,1.540,45,14.571,1.039,0.210,0.524,0.090,0.244
2013,1pa030301,2118951.070,1570,64,1349.650,38.306,34,2.862,115,26.698,-0.143,0.326,-0.281,0.162,0.319
2013,1pa030302,382170.680,351,9,1088.810,41.496,8,1.466,32,12.167,0.797,0.234,0.838,0.104,0.269
2013,1pa030303,2494626.140,2088,37,1194.740,37.041,21,1.489,39,1.693,0.709,0.268,0.456,0.113,0.273
2013,1pa030304,272261.220,239,50,1139.170,32.686,27,11.191,43,15.821,-0.776,-0.171,-0.759,-0.234,0.270
2013,1pa030305,3546416.610,2788,240,1272.030,36.127,62,11.083,136,40.633,0.262,0.219,0.118,0.073,0.309
2013,1pa030306,1152673.160,1025,34,1124.560,39.515,21,1.892,66,16.243,0.270,0.372,0.197,0.208,0.243
2013,1pa030307,406729.380,349,14,1165.410,37.596,12,1.433,45,15.309,0.084,0.227,0.003,0.101,0.315
2013,1pa030308,1395199.210,1154,27,1209.010,36.624,18,1.946,67,17.022,0.012,0.197,-0.040,0.073,0.283
2013,1pa030309,642180.040,541,34,1187.020,37.327,22,4.491,64,28.337,0.786,0.206,0.424,0.058,0.272
2013,1pa030310,2522258.820,2370,160,1064.240,36.477,60,10.755,139,34.581,-0.099,0.111,-0.190,0.010,0.239
2013,1pa030400,4150089.400,2903,88,1429.590,36.357,45,5.220,127,30.307,-0.150,0.166,-0.275,0.038,0.362
2013,1pa030401,2905417.310,2151,117,1350.730,35.567,52,5.104,102,18.827,0.037,0.215,-0.131,0.072,0.342
2013,1pa030402,7689396.280,6058,226,1269.300,35.634,70,12.563,194,42.971,0.016,0.148,-0.105,0.027,0.272
2013,1pa030403,16026059.120,11198,495,1431.150,32.660,120,15.746,238,37.393,0.170,0.211,0.006,0.085,0.323
2013,1pa030404,7814505.470,6507,466,1200.940,35.634,109,16.085,187,47.069,0.058,0.195,-0.086,0.071,0.300
2013,1pa040000,3892993.960,3103,419,1254.590,33.792,119,43.204,198,61.951,-0.317,0.046,-0.235,-0.026,0.341
2013,1pa040001,2857550.950,1478,100,1933.390,36.491,35,7.687,124,43.250,0.065,0.196,0.006,0.052,0.373
2013,1pa040002,2756103.980,2086,140,1321.240,35.720,28,4.584,110,22.727,0.092,0.167,0.006,0.052,0.299
2013,1pa040003,6024560.620,4176,344,1442.660,35.625,81,10.169,185,44.209,0.187,0.119,0.042,0.009,0.319
2013,1pa040100,794510.240,737,49,1078.030,37.708,16,2.942,58,20.674,0.479,0.266,0.307,0.089,0.237
2013,1pa040101,88347773.730,50460,2924,1750.850,32.979,320,63.784,431,90.403,0.273,0.231,0.142,0.092,0.395
2013,1pa040102,142425.820,134,28,1062.880,32.925,9,3.243,29,13.092,-0.693,-0.043,-0.653,-0.159,0.243
2013,1pa040103,1827116.240,1557,103,1173.490,37.692,42,6.216,113,33.608,0.331,0.192,0.196,0.076,0.267
2013,1pa040104,864222.060,684,51,1263.480,37.247,18,2.316,68,21.014,0.289,0.595,0.134,0.388,0.285
2013,1pa040200,747648.600,727,50,1028.400,36.323,26,6.022,77,25.412,0.407,0.149,0.241,0.025,0.239
2013,1pa040201,1356484.590,1138,153,1191.990,35.970,40,5.231,99,35.450,0.329,0.090,0.177,0.030,0.299
2013,1pa040202,6382722.860,5374,395,1187.700,34.604,106,20.053,185,41.016,-0.003,0.149,-0.003,0.028,0.303
2013,1pa040203,3607537.110,2788,243,1293.950,33.584,84,10.890,146,36.980,0.264,0.117,0.101,-0.009,0.281
2013,1pa040204,28203372.950,17595,1309,1602.920,34.229,212,43.965,324,81.402,0.034,0.216,-0.025,0.038,0.406
2013,1pa040205,5612912.120,4472,550,1255.120,36.250,103,18.753,185,33.623,0.074,0.123,0.000,0.004,0.328
2013,1pa040206,4808554.750,4187,199,1148.450,33.447,68,11.974,171,50.277,0.410,0.171,0.277,0.062,0.278
2013,1pa040300,2707153.500,1917,177,1412.180,34.373,30,3.898,126,28.122,0.408,0.187,0.238,0.057,0.321
2013,1pa040301,27701886.790,13028,380,2126.340,33.198,131,11.882,266,54.853,0.871,0.517,0.724,0.333,0.422
2013,1pa040302,4354390.890,2316,147,1880.130,35.337,49,8.508,171,53.720,-0.214,0.422,-0.200,0.153,0.479
2013,1pa040303,3294874.980,2729,104,1207.360,34.968,39,4.116,104,13.830,2.968,0.313,2.543,0.199,0.272
2013,1pa040304,121251067.340,49797,2090,2434.910,32.561,261,35.172,392,84.271,0.095,0.181,0.027,0.071,0.450
2013,1pa040400,808657.510,626,48,1291.790,37.775,18,3.228,69,31.888,0.150,0.098,0.051,-0.026,0.286
2013,1pa040401,1477547.430,1307,133,1130.490,35.795,29,4.045,92,27.359,0.410,0.142,0.311,0.052,0.246
2013,1pa040402,18217579.670,13576,1076,1341.900,33.637,206,41.271,320,62.798,0.201,0.184,0.104,0.078,0.315
2013,1pa040403,3313456.130,2489,259,1331.240,34.292,66,16.165,151,47.352,0.223,0.189,0.027,0.063,0.303
2013,1pa040404,2842414.550,2314,230,1228.360,36.498,53,7.697,128,34.615,0.169,0.135,0.111,0.021,0.287
2013,1pa040405,1048903.620,921,54,1138.880,35.903,14,3.140,68,21.940,0.497,0.096,0.348,-0.004,0.264
2013,1pa040406,8833629.710,7007,673,1260.690,33.268,141,22.857,233,53.401,0.046,0.139,-0.029,0.033,0.291
2013,1pa040500,555821.160,473,58,1175.100,37.753,6,2.265,51,19.957,-0.008,0.127,-0.037,0.027,0.259
2013,1pa040501,2938603.880,2063,107,1424.430,36.089,10,2.050,105,23.608,0.175,0.186,0.109,0.046,0.301
2013,1pa040502,11380138.530,4438,239,2564.250,33.922,83,13.812,216,64.427,0.085,0.131,0.084,0.008,0.503
2013,1pa040503,6514584.750,5058,588,1287.980,35.107,88,9.567,198,47.786,0.095,0.209,0.025,0.090,0.318
2013,1pa040504,6091173.930,4387,447,1388.460,33.177,114,26.552,239,60.504,0.118,0.202,0.018,0.087,0.324
